EnsemblId,TranscriptionFactorBindingSites
ENSG00000165566,Pbx-1|Pou5f1
ENSG00000165568,NF-Y|OTX
ENSG00000165572,AP-1|Bach2
ENSG00000165584,E2F
ENSG00000165588,AP-2|AREB6|Barx1|Dlx3|E2A|Hmx|Hoxa3|Hoxa7|Hoxb4|Hoxb8|Hoxc6|Hoxc9|Hsf|Lhx3|Lmo2-complex|MafB|Nkx6-1|Pou2f1|Pou3f2|Pou3f4|Prrx1|RREB-1|SF1
ENSG00000165591,Sp4
ENSG00000165606,Barhl1|Crx|Dbx2|E2A|Foxa|Hlx1|Hoxc6|Klf7|Lhx3|Myc|Myf|Nkx6-1|Nobox|Pax-6|Pdx1|Pou3f4|RREB-1|Sp1
ENSG00000165609,GABP|Nrf-2|Octamer|RP58
ENSG00000165617,ATF4|Arid3a|CEBPD|CTCF|Dlx2|E4F1|Egr|En-1|Gbx1|HEB|Hoxa5|Hoxa7|Hoxb4|Hoxd8|Lhx3|Mef2|Mrg|Msx2|NF-Y|Nrf-1|Pdx1|Pou3f2|Pou4f3|Pou5f1|Pou6f1|Rfx|STAT|Tcf|Zfp161
ENSG00000165621,E2F|Klf7|Rfx|Sp1
ENSG00000165623,Mef2|TLX1::NFIC
ENSG00000165626,AREB6|ATF3|Arid3a|CHX10|CTCF|Crx|Dbx2|E2A|HNF6|Hoxa13|Hoxa7|Hoxa9|Hoxb4|Hsf|Lhx3|MafB|Nkx2|Nkx6-1|Nrf-2|Octamer|Pou2f1|Pou3f2|Pou5f1|Prrx2|RREB-1|Rfx|STAT|Tcf
ENSG00000165629,Elk1|Esr2|Ets|Gsc|NERF1a|NR4A2|Sp1|Sp4
ENSG00000165630,Elk1|GABP|Hlx1|Hoxd8|Tcf
ENSG00000165632,Elk1|GABP|Myf|NRSF|Sp1|YY1
ENSG00000165633,E2A|HEN1
ENSG00000165637,CTCF|Err-alpha|Klf7|Sp1|Sp4|TEF-1|YY1
ENSG00000165643,Klf7|Nrf-1|Sp4|Stra13
ENSG00000165644,Ascl2|CTCF|Klf7|Sp1
ENSG00000165646,ATF3|ATF|CREB|HEB|HNF4|Jundm2|RREB-1|Vax2|Zic
ENSG00000165650,ATF3|ATF|CREB|Crx|Elf1|HNF1|Hoxa5|Hoxa7|Jundm2|MIF-1|Mef2|OTX|Pou2f1|Rfx|Tal1beta|YY1|Zic
ENSG00000165655,E2A|Ebox|Egr|HEN1|Myc|Pbx-1|Pbx|RREB-1|Sp1|Sp4
ENSG00000165659,E2A|Foxc1|Gbx1|Gbx2|Hlxb9|Hoxb3|Hoxb4|Isx|KROX|Lhx3|Mrg1::Hoxa9|Msx2|Pax-6|Pou2f1|Pou3f2|Pou3f4|Prrx2|RREB-1|Sp1|Tcf|Vax2
ENSG00000165660,MafB|Obox3|Sp1|znf143
ENSG00000165661,CTCF|HNF4|Klf7|PPARG|PPAR|RXR::LXR|Rfx|Sp1|Tcf
ENSG00000165669,Arid3a|Barx1|CHX10|Crx|Dlx5|Hlxb9|Hoxa5|Hoxb3|Mef2|Msx-1|Msx2|NF-Y|Nkx2|Pbx-1|Rfx|Tal1beta|Tcf|Vax2
ENSG00000165671,Ascl2|E2A|E2F|Egr|HEB|HEN1|KROX|Myf|NRSF|OTX|Sp1|Sp4|YY1|Zfp161
ENSG00000165672,AP-1|Egr|GCNF|HNF4|Klf7|Nrf-1|Nrf-2|PPARG|Sp1|Sp4
ENSG00000165675,CTCF|Foxd3|GABP|Hoxa5|Hoxc9|Lhx3|NF-Y|Sp4|TBX5|Tal1beta|Tcf
ENSG00000165678,ATF4|Klf7|Maf|NF-Y|NR4A2|Nrf-2|Sp1|YY1
ENSG00000165682,HEN1|HNF4|LRH1|Lhx3|OTX|RORalpha1|STAT
ENSG00000165684,Elk1|GABP
ENSG00000165688,Ehf|GABP|PU.1|Zic
ENSG00000165689,Ehf|GABP|PU.1|Zic
ENSG00000165694,Barhl1|En-1|Gfi1|HEB|Nkx2|Nobox|RXR|Tal1
ENSG00000165695,Barhl1|CHX10|Hmx|Isl2|Klf7|Sp1|Sp4
ENSG00000165698,Barhl1|Hmx|Isl2|Klf7|Sp1|Sp4
ENSG00000165699,Arid3a|CACD|Dmbx1|E2A|Ebox|Elf1|Gfi1|HNF6|Isl2|KROX|Klf7|Lhx3|Mef2|Myc|Octamer|Otx2|Pbx-1|Pou2f1|Sp1|Sp4|Stra13|TEF-1
ENSG00000165702,AP-1|Crx
ENSG00000165704,RBP-Jkappa|Sp1
ENSG00000165714,Barhl1|En-1|Hoxa5|Hoxa7|Hoxb3|Hoxb4|Isl2|Lhx3|Nkx6-1|Nobox|Pax7|Phox2a|Pou3f2|Pou3f4|Pou4f3|Pou6f1|Prrx1|Prrx2|Tal1beta
ENSG00000165716,RXR|Rfx|SF1
ENSG00000165724,E2F|Klf7|NF-Y|Sp1
ENSG00000165730,Klf7|Sp1|Sp4
ENSG00000165731,Klf7|MIF-1|RREB-1|Sp1
ENSG00000165732,CREB|Elk1|GABP|Myc|Nrf-1
ENSG00000165733,Elk1|Sp1
ENSG00000165752,Barhl1|Esx1|HNF4|Isl2|Lhx4|Nrf-1|Pax7|Phox2a|Pou3f2|Pou4f3|Pou6f1|Prrx1|Rfx|Zfp161
ENSG00000165757,Hoxa7|Hoxb4|Myc|Pbx-1|Pitx3|RBP-Jkappa|Stra13
ENSG00000165762,Arid3a|Barx1|CTCF|GCNF
ENSG00000165775,Nrf-2
ENSG00000165782,Egr|Irf|KROX|Klf7|Lmo2-complex|Myc|NF-Y|Nrf-1|Sp1|Sp4|Stra13
ENSG00000165792,Elk1|Err-alpha|Ets|GABP|Hoxd8|NF-Y
ENSG00000165794,Ascl2|CTCF|Sp1
ENSG00000165795,AP-1|Bach1|Bach2|Egr|Err-alpha|Esr1|Esr2|FXR|Foxd1|GATA|Hsf|KROX|Klf7|Mef2|NF-Y|NF-kappaB|NR3C|Pitx3|RREB-1|Sp1|Sp4
ENSG00000165799,CTCF|Elf3|FEV
ENSG00000165801,AP-1|AP-4|CTCF|E2F|INSM1|KROX|Klf7|NF-kappaB|PU.1|Sp1|Sp4
ENSG00000165802,ATF3|ATF4|ATF|CREB|HEB|HNF4|Jundm2|Klf7|Rfx|Sp1|Sp4|TLX1::NFIC
ENSG00000165804,AP-1|AP-4|Bach1|E2F|Esr2|HEB|HNF4|Hoxb9|KROX|Klf7|Lhx3|Lhx4|Maf|Msx2|Myf|NF-kappaB|Nrf-2|PPARG|RAR|RXR::LXR|Sp1|Sp4|Srf|Tcf|Zfp161|znf143
ENSG00000165805,Arid3a|CHX10|Esx1|Ets|Foxa|Hoxa3|Hoxb13|INSM1|Mef2|NR3C|Octamer|Phox2a|Pou3f2|Pou6f1|Prrx1|Prrx2|Sox|YY1
ENSG00000165806,Ets|HNF4|NR4A2|RBP-Jkappa
ENSG00000165807,Hoxa5|Hoxd8|Isx|Lhx8|NF-Y|Nkx6-1|Nobox|Sp1
ENSG00000165810,Ets|PPARG
ENSG00000165813,AP-1|Barhl1|E2A|Egr|HNF1|Hoxa13|Hoxa9|Hoxb9|Hoxd8|Isl2|KROX|Klf7|NF-Y|Nkx6-1|Pou6f1|Sox|Sp1|Sp4|Tal1beta|Tcf|YY1
ENSG00000165816,E2A|INSM1|Myc|Myf|NERF1a
ENSG00000165819,GABP|Hlx1|Klf7|Nrf-1|Rfx|YY1
ENSG00000165821,AP-2|E2A|Egr|Gfi1|Hoxa3|KROX|LXR|MIF-1|NF-kappaB|Olf-1|Pbx-1|RREB-1|RXR|Rfx|Sox|Sp1|Sp4
ENSG00000165828,HNF4
ENSG00000165832,NF-Y|RP58|znf143
ENSG00000165861,Egr|GCNF|KROX|Klf7|RREB-1|Rfx|Sox|Sp1|Sp4
ENSG00000165863,Sp1|Stra13
ENSG00000165868,AP-1|Ascl2|CTCF|E2A|Elf3|Elk1|HEB|HEN1|Hoxc9|KROX|Mef2|Myf|NF-E2|Nrf-2|PU.1|SF1|STAT|Sox|Srf|Tal1|Tal1beta|Tcf
ENSG00000165879,CHX10|CREB|Dlx3|Hoxa7|Nkx6-1|Sox
ENSG00000165886,Arnt|Egr|Ets|FEV|KROX|Klf7|NF-kappaB|RREB-1|Sp1|Sp4|Stra13|Zic|znf143
ENSG00000165887,Ascl2|CTCF|E2A|Esr1|Esr2|Myf|RORalpha1
ENSG00000165891,GABP|MIF-1|Pou2f1|Pou5f1|Rfx|Sox|Sp1|Tal1
ENSG00000165895,Gsc|HNF4|Nrf-2|OTX|Obox3|Pou3f2|RORalpha1|STAT
ENSG00000165898,Elk1|Klf7|NF-Y|Sp1|Sp4
ENSG00000165905,Ascl2|E2A|KROX|Klf7|Myf|Rfx|Sp1|Sp4|Zfp161
ENSG00000165912,AP-1|Ascl2|Barx2|E2A|En-1|Eomes|Esx1|Foxa|Hlx1|Hoxa3|Hoxb4|Hoxd8|Hsf|KROX|Lhx3|Lhx8|Mef2|Msx-1|Myf|Nkx2|Nkx6-1|Nobox|Olf-1|Pax-6|Pax7|Phox2a|Pou3f2|Pou3f4|Pou4f3|Pou6f1|Prrx1|RP58|Sp1|Sp4|Tal1beta
ENSG00000165914,CTCF|Ebox|Ets|Foxa|Myc|NR4A2|Srf
ENSG00000165915,AP-1|AP-2|Bach2|Elf1|Elk1|GABP|Octamer|PU.1|Pou2f1
ENSG00000165916,Egr|Elk1|Klf7|NF-kappaB|Sp1|Sp4
ENSG00000165917,AP-4|Ascl2|Esr2|GCNF|HEB|LRH1|Myc|NR4A2|SF1|TEF-1
ENSG00000165923,GABP|Klf7|Rfx|Sp1
ENSG00000165929,Hoxb13|Hoxb9|Klf7|OTX|Sp1
ENSG00000165934,YY1
ENSG00000165943,CREB|Elf1|Elk1|Nrf-1|RBP-Jkappa
ENSG00000165948,NF-Y|Sp1
ENSG00000165949,Nrf-2
ENSG00000165953,Tal1
ENSG00000165959,CREB|Egr|Elk1|GABP|RREB-1|Sp1|Sp4|Tel2
ENSG00000165966,ATF3|ATF|Arid3a|Barx2|CHX10|Cart1|Dbx1|Dbx2|Dmbx1|Elf1|Elf3|Elk1|Eomes|Esx1|Ets|FEV|Foxa|Foxd1|Foxd3|Foxj2|GATA|HNF1|HNF6|Hlx1|Hmx|Hoxa3|Hoxa5|Hoxa7|Hoxb3|Hoxb4|Hoxb7|Hoxb8|Hoxc6|Hoxd10|Hoxd8|Irf|LXR|Lhx3|Mef2|Mrg|Msx-1|NF-Y|Nanog|Nkx2|Nkx6-1|Nobox|OTX|Obox6|Pax-5|Pax-6|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Pou5f1|Pou6f1|Prrx1|RORalpha1|RREB-1|Six|Tgif1|Vax2|YY1
ENSG00000165970,Bach1|Bach2|Barx2|Foxa|HEB|Hoxb7|NRSF|Pax7|Phox2a|Sox
ENSG00000165972,ATF4|Egr|Foxd1|Foxo|GABP|RAR|Sp1|Sp4
ENSG00000165973,Bsx|Cdx2|En-1|Err-alpha|Esx1|GABP|Gfi1|Hlxb9|Hoxa13|Hoxa3|Hoxa5|Hoxb3|Hoxb7|Hoxc9|Mef2|NF-I|Nkx1-1|Pax7|Pdx1|Phox2a|Pou3f2|Prrx1|Tcf|Vax2
ENSG00000165983,HNF6|Lhx3|Sp1
ENSG00000165985,CTCF|E2A|Foxa|PPARG|Pou5f1|RORalpha1|Zfp161|Zic
ENSG00000165990,CTCF|Hsf|Irf|Nrf-2|RORalpha1|Rfx|Tcf
ENSG00000165995,ATF|Barhl1|Barx1|Barx2|Dbx2|E2A|FEV|Foxa|Foxd1|GATA|GCNF|HEB|HEN1|HNF4|HNF6|Hmx|Hoxb13|Hoxb3|Hoxb9|Hoxd8|Isl2|LRH1|Lhx3|Lmo2-complex|Msx2|Myf|NR4A2|NRSF|Nkx6-1|Octamer|PU.1|Pax7|Pou2f1|Pou3f2|Pou3f4|Pou4f3|RAR|RORalpha1|RP58|RXR::LXR|SF1|Sp1|Tal1|Tcf|YY1
ENSG00000165996,Err-alpha|Nkx6-1|Sp1|TEF-1|Zfp161
ENSG00000165997,ATF3|Ascl2|E2A|Hlxb9|KROX|Myf|Sp4|Zic
ENSG00000166002,AP-1|Bach1|Bach2|Dbx2|GABP|Hoxa13|Hoxb4|Hoxd8|Isl2|Nkx6-1|Pou4f3
ENSG00000166004,Nrf-1
ENSG00000166006,Esr1|Esr2|Foxc1|MIF-1|RREB-1
ENSG00000166008,CREB
ENSG00000166012,E2F|Sp1
ENSG00000166024,Elk1|Ets|GABP|Myf|Nrf-2|Sp1|Sp4|Tel2|Zfp161
ENSG00000166025,E2F|NF-I|NF-kappaB|STAT
ENSG00000166033,Ascl2|Foxd1|LXR|Zfp161
ENSG00000166035,HNF1|HNF4|Hoxa5|Hoxd8|Nkx6-1|OTX|PPARG|Pbx-1|Pou4f3
ENSG00000166037,CREB|CTCF|E2F|Ebox|Egr|Jundm2|Klf7|Lhx8|Mrg1::Hoxa9|Myc|NF-Y|Tgif1
ENSG00000166046,AP-1|Bach1|Bach2|Err-alpha|Ets|Hsf|Klf7|NF-I|Octamer|Pou2f1|Pou6f1|RBP-Jkappa|RREB-1|Rfx|Sp1|Sp4
ENSG00000166068,AP-1|AP-2|AP-4|Dmbx1|Egr|Ets|KROX|Klf7|NF-E2|NF-I|Pou2f1|Sp1|Sp4|Tgif1|Zfp161
ENSG00000166069,Hsf|Klf7|Lhx4|Prrx1
ENSG00000166073,Arid3a|CTCF|Ebox|Klf7|Myc|Sp1|Stra13|YY1|Zfp161|Zic
ENSG00000166086,Tcf
ENSG00000166090,Foxa|Foxj2|NF-kappaB|Octamer|PPARG|Pou2f1
ENSG00000166091,AP-4|Ascl2|Ets|NERF1a
ENSG00000166104,PPARG
ENSG00000166106,E2F|Hsf|KROX|LRH1|NF-Y|NRSF|Sp1
ENSG00000166118,AP-1|GCNF|NF-Y
ENSG00000166123,AP-4|ATF6|GCNF|MafB|NF-E2|TCF11::MafG
ENSG00000166126,Myc
ENSG00000166128,Egr|Gsc|HNF4|Hoxa7|Hoxb4|KROX|Klf7|Lhx3|NF-Y|Nobox|Obox6|PPARG|Sp1|Sp4
ENSG00000166130,Bach2|CTCF|Ets|Klf7|PU.1|Tel2|Zfp161
ENSG00000166135,Elk1|GABP|Klf7|PPARG|RORalpha1|RXR::LXR|Sp1
ENSG00000166136,Ascl2|Hmx|Hoxa3|Hoxb9|Klf7|Mrg|Nkx2|Nkx6-1|Nrf-1|RP58|Sp1
ENSG00000166140,AP-4|Nrf-1|Tal1
ENSG00000166143,HNF4|PPARG|RAR|RXR::LXR
ENSG00000166145,AP-1|Bach1|Egr|Ets|Hsf|Klf7|STAT|Sp1
ENSG00000166147,AP-4|E2A|HEB|HEN1|INSM1|Irf|NF-kappaB|Nkx2|Nrf-1|Sp1|Sp4|Zic|znf143
ENSG00000166148,Ascl2|E2F|Nobox
ENSG00000166152,AP-1|HNF4
ENSG00000166153,ATF|CREB|Ets|Jundm2|Klf7|RREB-1|Rfx|Sp1|Sp4|Tel2
ENSG00000166157,CDP|Nrf-1|Pou2f1
ENSG00000166159,AP-1|CACD|LRH1|Myc|NF-Y|RREB-1|Sp1|Sp4|Tal1|Tgif1|Zic
ENSG00000166160,Nkx2
ENSG00000166164,Myf
ENSG00000166165,AP-4|ATF|CREB|E2A|E2F|Jundm2|Mef2|Myf|NF-Y|NR4A2|SF1|Zfp161|Zic
ENSG00000166166,CREB|Ehf|Elk1|Err-alpha|GABP|Klf7|NRSF|Sp1
ENSG00000166167,CTCF|HNF6|Hmx|Hsf|KROX|MafB|Nkx6-1|Nrf-1|Nrf-2|Rfx|Sp1|Sp4|YY1
ENSG00000166169,AP-4|Ascl2|E2A|Ehf|Elk1|GABP|HEB|HEN1|Lmo2-complex|Myf|NF-I|NF-Y|Nkx2|Rfx|Tel2
ENSG00000166171,AP-4|Ascl2|CTCF|Cart1|E2A|E2F|Ebox|Ehf|Elk1|Err-alpha|Esr1|Esr2|Ets|Foxd3|GABP|HEB|HEN1|Hoxa5|Jundm2|Klf7|LRH1|Lhx3|Lmo2-complex|Mrg|Myf|NF-Y|Octamer|RAR|RORalpha1|RXR|Rfx|SF1|STAT|Sp1|Sp4|TLX1::NFIC|Tel2|Tgif1
ENSG00000166173,Egr|INSM1|NF-kappaB|Nrf-1|Sp1|Sp4
ENSG00000166181,Tal1
ENSG00000166183,CTCF
ENSG00000166188,AP-4|E2A|Elk1|Ets|GABP|HEN1|Klf7|NF-kappaB|Sp1|Tal1|Tgif1
ENSG00000166189,Sp1
ENSG00000166192,Egr|Gsc|KROX|Klf7|Mrg|NR4A2|Nrf-1|Otx2|Sp1|Sp4|Stra13|Zfp161
ENSG00000166197,AP-1|ATF3|ATF4|ATF|Ascl2|CREB|E2F|Jundm2|MafB|Sp1|Sp4|YY1
ENSG00000166199,Elk1|Ets|GABP
ENSG00000166200,CTCF|Rfx
ENSG00000166206,Ascl2|Egr|En-1|GABP|KROX|MafK|Mef2|NRSF|Pax-4|Pou3f2|Pou6f1|Rfx|Sp1|Tcf
ENSG00000166211,Barhl1|CDP|Mef2|OTX|Pou4f3|Tcf
ENSG00000166220,Eomes|MIF-1|Rfx
ENSG00000166224,AP-1|CTCF|Elf1|Foxc1|GABP|GCNF|MafB|Mef2|NF-I|Nanog
ENSG00000166225,Bsx|CDP|Elk1|GABP|Hoxa7|KROX|Klf7|NF-kappaB|Nkx2|Octamer|Sp1|Sp4
ENSG00000166226,Ehf|Elf3|Elk1|GABP|Klf7|Sp1|Sp4|Tel2|YY1
ENSG00000166228,E2A|Myf|Sp1
ENSG00000166233,Bach2|CREB|Dmbx1|Jundm2|KROX|Klf7|Rfx|Sp1
ENSG00000166246,GABP|Klf7|NF-Y|Rfx|Sp1|Sp4|Tel2
ENSG00000166250,Egr|Esr1|Esr2|HNF4|Hoxa5|Hoxa7|Hoxc9|Klf7|Myc|PPARG|RP58|RXR
ENSG00000166253,AP-1|Arid3a|Egr|KROX|Klf7|Pou2f1|Sp1|Sp4
ENSG00000166257,AP-4|AREB6|CTCF|E2A|Egr|HNF6|Jundm2|KROX|NR4A2|NRSF|Nrf-1|OTX|Olf-1|Pbx-1|Pitx3|RREB-1|Sp1|Srf
ENSG00000166261,Egr|Ehf|Elk1|Ets|GABP|Klf7|Nrf-2|Sp1|Sp4
ENSG00000166262,Bach2|Rfx|STAT
ENSG00000166263,AP-1|Bach1|Hoxa7|Pou2f1|RORalpha1
ENSG00000166265,Hoxa5|Hoxd8|KROX|Msx-1|Octamer|Sp1|Sp4
ENSG00000166266,CTCF|E4F1|Elf1|KROX|Myc|NF-Y|RBP-Jkappa|Sp1|Stra13
ENSG00000166268,AP-4|ATF3|Ascl2|Elk1|Ets|HEB|Hoxa7|Pou6f1|Sp1|TEF-1|Tal1
ENSG00000166272,AP-4|Egr|Err-alpha|Esr1|Esr2|Foxa|GCNF|HEN1|Mef2|NR3C|NR4A2|Nanog|RREB-1|Rfx|SF1|Sp1
ENSG00000166275,Nrf-1
ENSG00000166289,HEN1|Klf7|NF-Y|Sp1|Sp4
ENSG00000166292,CREB|Ets|Foxa|Foxk1|Foxo|Mrg|Tal1beta
ENSG00000166295,CEBPD|E2F|Foxd3|Hoxa5|Hsf|Klf7|Mef2|NF-I|Nkx3|Nrf-1|Obox6|Octamer|Pbx-1|Pbx|Pou2f1|Sp1|Zfp161
ENSG00000166311,Klf7|NR4A2|Sp1|Sp4
ENSG00000166313,HNF4|Myf|RREB-1|Sp1|Sp4
ENSG00000166317,Egr|Ets|Hoxa5|Mef2|Mrg1::Hoxa9|PPARG|PPAR|Pbx-1|RREB-1|TEF-1
ENSG00000166321,AP-1|Bach2|Esr2|NF-E2|Nrf-2|Pou3f2|STAT|znf143
ENSG00000166323,CREB|GCNF
ENSG00000166326,AP-1|E2F|Foxa|GABP|Irf|Maf|Nrf-2|Tel2
ENSG00000166329,NF-Y|Octamer|Pou2f1|RP58
ENSG00000166333,NF-kappaB
ENSG00000166337,AP-4|ATF3|ATF|CREB|GABP|HEB|HNF6|Jundm2|Mrg1::Hoxa9
ENSG00000166340,Bach1|Ets|HNF4|Myf|PPARG|RREB-1|RXR::LXR|Zic
ENSG00000166341,Err-alpha|HNF4|RXR::LXR|SF1|Sp1
ENSG00000166342,Ascl2|Cart1|E2A|Egr|Hoxa5|Hoxd8|Isl2|KROX|Lhx3|Mef2|Myf|NF-E2|Nrf-1|OTX|Obox6|Otx2|Pbx-1|Pou2f1|Pou3f4|RREB-1|Sp1|Zfp161
ENSG00000166343,AP-4|HNF1|HNF4|Hoxc9|PPARG|PU.1|Pou6f1|STAT
ENSG00000166347,Klf7|NF-kappaB|Sp1|Zic
ENSG00000166348,AP-1|AP-2|AP-4|Bach1|Barhl1|Barx1|Bsx|E2A|Elf1|Elf3|En-1|Esx1|Foxa|Foxd3|HNF4|Hoxa3|Hoxa5|Hoxa9|Hoxb13|Hoxb3|Hoxb7|Hoxb9|Isl2|KROX|LRH1|Lhx3|Lhx4|Mef2|Msx-1|Myf|NF-I|Nkx6-1|Nobox|PPARG|PPAR|Pax7|Phox2a|Pou2f1|Pou3f2|Prrx1|RORalpha1|RREB-1|RXR::LXR|Rfx|SF1|STAT|Sp1|Sp4|Vax2|YY1
ENSG00000166349,E2A|Nanog|znf143
ENSG00000166352,STAT
ENSG00000166359,FEV
ENSG00000166363,Gsc
ENSG00000166377,ATF|CREB|Jundm2|Klf7|Sp1|Sp4
ENSG00000166387,Barhl1|CTCF|Dlx3|Ebox|Elf3|Esr2|Ets|Hlx1|Irf|Klf7|Mef2|Myc|Nkx2|Nkx6-1|Sp1
ENSG00000166391,GATA|Lmo2-complex
ENSG00000166394,Maf|NF-I|Nrf-2|RXR|Sp1|TLX1::NFIC
ENSG00000166396,AP-1|Arid3a|Gfi1|Hoxa9|Hoxd8|Lhx3|PU.1|Pax-6|Pdx1|TLX1::NFIC
ENSG00000166398,Egr|Elk1|Esr2|GABP|GATA|HNF4|KROX|Klf7|Nrf-2|PPARG|Sp1|Sp4
ENSG00000166401,AP-1|RREB-1
ENSG00000166402,AP-2|AREB6|Elk1|Ets|Klf7|Mrg|Phox2a|Pou6f1|Rfx|Sp1|Zfp161
ENSG00000166404,Dmbx1|Ets|Hoxa5|Nkx6-1|Otx2|Rfx
ENSG00000166405,Pdx1|RAR|Tgif1
ENSG00000166407,CTCF|Dmbx1|E2A|Elf3|Esr1|Hoxa3|Hoxa7|Hoxb4|Hoxb7|Hoxc6|Lhx3|Msx-1|Msx2|NF-I|Nobox|Pax7|Phox2a|Prrx1|Prrx2|SF1|TEF-1|TLX1::NFIC|Vax2
ENSG00000166411,Klf7|NR4A2|Nrf-1|PPARG|SF1|STAT|Sp1
ENSG00000166426,E2F|HEN1|Tal1
ENSG00000166428,Ets|PU.1
ENSG00000166432,E2A|Egr|Eomes|HNF4|KROX|Klf7|Myf|NF-Y|PPARG|PPAR|RREB-1|Sp1
ENSG00000166435,E2A|NF-Y
ENSG00000166436,ATF|CEBPD|CREB|Foxc1|Jundm2|Mef2|NERF1a|NF-kappaB|Nkx2|Nkx6-1|Nrf-2|PPARG|RREB-1|Rfx
ENSG00000166439,Klf7|PPARG|Pou4f3|Sp1|Tcf
ENSG00000166441,GABP|Klf7|Sp1|Sp4|Tel2
ENSG00000166444,AP-4|Ascl2|CACD|CHX10|E2A|Elf3|Foxa|Foxd1|HEN1|Myf|NF-kappaB|NRSF|RP58
ENSG00000166446,Arid3a|E2A|Egr|KROX|Myf|RP58
ENSG00000166450,AREB6|Barhl1|Crx|Dmbx1|E2A|E2F|Egr|Elf3|Gbx1|Gbx2|Hoxa13|Hoxa9|Hoxc10|KROX|Lmo2-complex|Mef2|Msx2|Myc|Nobox|Pou6f1|Prrx2|Sp1|Sp4|Tcf
ENSG00000166451,ATF|CREB|CTCF|Jundm2|Nrf-1|Sp1
ENSG00000166452,CHX10|Gbx2|Lhx8|Nrf-1
ENSG00000166455,E4F1|GABP|Klf7|Sp1|Sp4
ENSG00000166471,E2F|Ehf|Elk1|GABP|Klf7|NR4A2|STAT|Sp1|Sp4|Spdef|Tel2
ENSG00000166473,E2A|GATA|HEB|HEN1
ENSG00000166477,Isx|Nobox|RORalpha1|Sp1|Sp4
ENSG00000166478,AP-2|ATF|CREB|Err-alpha|HNF1|Hoxa5|Hoxa7|Mef2|PPARG|Pou4f3|Sp1|YY1
ENSG00000166479,ATF3|Egr|Klf7|Nrf-1|RBP-Jkappa|STAT|Sp1
ENSG00000166482,AP-4|Ascl2|HEB|HEN1|INSM1|Klf7|Myf|NERF1a|Sp1|Sp4
ENSG00000166483,Elk1|Foxd1|Klf7|Myc|NF-kappaB|Sp1|Sp4
ENSG00000166484,Klf7|NF-Y|Nrf-1|Sp1|Zfp161
ENSG00000166501,AP-1|AP-4|Bach1|Bach2|CTCF|Dmbx1|E2A|Ets|HEB|HEN1|HNF4|Hsf|KROX|Klf7|Mef2|Mrg1::Hoxa9|Myf|NF-Y|NRSF|PPARG|Pou2f1|Pou3f2|RREB-1|RXR::LXR|Rfx|Sp1|Tal1|Tcf
ENSG00000166503,Elf3|Foxa|GABP|NF-Y|RREB-1|Sp1|Sp4|Srf
ENSG00000166507,Ebox|GATA|Klf7|NF-Y|NF-kappaB|Nrf-2|Pbx-1|RXR::LXR|Sp1
ENSG00000166509,NF-I
ENSG00000166510,AREB6|Egr|Elf1|Hoxd8|Lmo2-complex|NRSF|Nkx6-1|Sp1
ENSG00000166523,Err-alpha|GCNF|HNF6|Hoxd8
ENSG00000166527,Tcf
ENSG00000166530,Elk1|GABP|Klf7|Nrf-2|Sp1|znf143
ENSG00000166532,CACD|E2F|Err-alpha|Hlxb9|Myf|Sp1|Zfp161
ENSG00000166546,Err-alpha|PPARG|RXR::LXR|Tal1|Zic
ENSG00000166548,RXR
ENSG00000166557,GABP|Nrf-1|Sp4|Tal1
ENSG00000166562,Arid3a|Ebox|Klf7|Myc|Prrx2|Sp1|znf143
ENSG00000166569,Arid3a|GATA|Hoxc9|Klf7|LXR|NF-kappaB|Nkx6-1|OTX|Pou6f1|RORalpha1|Tcf
ENSG00000166573,AREB6|E2A|Pitx3
ENSG00000166575,Dmbx1|HNF4|LXR|Mrg1::Hoxa9|NF-I|NR4A2|Nrf-1|Obox3|Obox6|Otx2|PPARG|PPAR|RAR|RREB-1|Sp1|Sp4|Zfp161
ENSG00000166578,Elf1|Esr1|Esr2|HEN1|HNF4|Klf7|LXR|MIF-1|Myc|NF-Y|NF-kappaB|PPARG|Pax-5|Rfx|Sp1
ENSG00000166579,Egr|Err-alpha|KROX|Klf7|Sp1|Sp4
ENSG00000166582,E2F|Octamer|Pou2f1
ENSG00000166589,Err-alpha|HNF1|HNF4|HNF6|NERF1a|NR4A2|Pax-5|Rfx|SF1|Sp1|Tal1|Tel2|Zic
ENSG00000166592,CREB|CTCF|Egr|Esr1|Hsf|KROX|NF-kappaB|RREB-1|Rfx|Sp1
ENSG00000166595,Elk1|GABP|Klf7|Sp1|Sp4
ENSG00000166596,CTCF|E2F|Hoxa9|Nrf-1|Rfx|Sp1
ENSG00000166598,AP-4|AREB6|Ehf|Ets|Foxc1|GABP|KROX|Lmo2-complex|NF-Y|NF-kappaB|Pou6f1|Rfx|Sp1|Sp4|Spdef|TBX5|Tcf|Tel2|znf143
ENSG00000166603,Tal1
ENSG00000166619,AP-1|Bach1|CTCF|Cdx2|Dbx2|E2A|Elf5|Elk1|En-1|Ets|Foxd3|Foxo|Gbx2|HNF4|Hlxb9|Hoxb7|Hoxb9|KROX|LRH1|Lhx3|Msx2|NF-E2|NF-I|Nrf-1|Nrf-2|Phox2a|Pou4f3|RREB-1|SF1|Sp1|Sp4|Tal1|Tgif1|YY1|Zic
ENSG00000166634,Gfi1
