EnsemblId,TranscriptionFactorBindingSites
ENSG00000169856,Pou5f1
ENSG00000169856,RP58
ENSG00000169856,RREB-1
ENSG00000169856,Sp1
ENSG00000169856,Sp4
ENSG00000169857,Dmbx1
ENSG00000169857,Elk1
ENSG00000169857,Ets
ENSG00000169857,GABP
ENSG00000169857,GABP
ENSG00000169857,GABP
ENSG00000169857,Hoxa13
ENSG00000169860,Egr
ENSG00000169860,HNF1
ENSG00000169860,KROX
ENSG00000169860,Prrx2
ENSG00000169860,RP58
ENSG00000169862,CACD
ENSG00000169862,E2F
ENSG00000169862,GCNF
ENSG00000169862,Gfi1
ENSG00000169862,HNF4
ENSG00000169862,HNF4
ENSG00000169862,Hoxb7
ENSG00000169862,Hoxd8
ENSG00000169862,Irf
ENSG00000169862,KROX
ENSG00000169862,Mef2
ENSG00000169862,Mef2
ENSG00000169862,RREB-1
ENSG00000169877,PPARG
ENSG00000169884,AP-1
ENSG00000169884,Bach1
ENSG00000169884,Bach2
ENSG00000169884,CREB
ENSG00000169884,CREB
ENSG00000169884,E2A
ENSG00000169884,E2A
ENSG00000169884,Egr
ENSG00000169884,HEN1
ENSG00000169884,KROX
ENSG00000169884,Lmo2-complex
ENSG00000169884,NF-kappaB
ENSG00000169884,NF-kappaB
ENSG00000169884,NF-kappaB
ENSG00000169884,NF-kappaB
ENSG00000169884,NF-kappaB
ENSG00000169884,NF-kappaB
ENSG00000169884,Nkx1-1
ENSG00000169884,Olf-1
ENSG00000169884,Pou5f1
ENSG00000169884,STAT
ENSG00000169884,Sp1
ENSG00000169884,Sp4
ENSG00000169885,AP-4
ENSG00000169885,Ascl2
ENSG00000169885,HEB
ENSG00000169885,Lmo2-complex
ENSG00000169885,Tal1
ENSG00000169891,AREB6
ENSG00000169891,Barhl1
ENSG00000169891,CACD
ENSG00000169891,Egr
ENSG00000169891,HEB
ENSG00000169891,Hoxb13
ENSG00000169891,KROX
ENSG00000169891,Klf7
ENSG00000169891,Lmo2-complex
ENSG00000169891,Mef2
ENSG00000169891,Myf
ENSG00000169891,NRSF
ENSG00000169891,Nkx6-1
ENSG00000169891,Nobox
ENSG00000169891,PPARG
ENSG00000169891,STAT
ENSG00000169891,Sp1
ENSG00000169891,Sp4
ENSG00000169891,Tgif1
ENSG00000169891,Tgif1
ENSG00000169891,Zic
ENSG00000169891,Zic
ENSG00000169895,ATF
ENSG00000169895,CREB
ENSG00000169895,GABP
ENSG00000169895,Nrf-1
ENSG00000169895,Sp1
ENSG00000169902,Arid3a
ENSG00000169902,CDP
ENSG00000169902,Hoxa13
ENSG00000169902,Klf7
ENSG00000169902,NF-Y
ENSG00000169902,Rfx
ENSG00000169902,Sp1
ENSG00000169902,Sp4
ENSG00000169903,Nkx6-1
ENSG00000169905,Pax-6
ENSG00000169905,RREB-1
ENSG00000169906,Dbx1
ENSG00000169906,Hoxb8
ENSG00000169906,Hoxd8
ENSG00000169906,Isl2
ENSG00000169906,NERF1a
ENSG00000169906,Nkx6-1
ENSG00000169906,Nkx6-1
ENSG00000169906,Nkx6-1
ENSG00000169906,Pax-4
ENSG00000169906,Tgif1
ENSG00000169908,AP-1
ENSG00000169908,GCNF
ENSG00000169908,Nkx2
ENSG00000169910,CTCF
ENSG00000169910,E2A
ENSG00000169910,LF-A1
ENSG00000169910,NF-E2
ENSG00000169910,PPARG
ENSG00000169910,RP58
ENSG00000169910,RXR
ENSG00000169910,Rfx
ENSG00000169910,Rfx
ENSG00000169910,Sp1
ENSG00000169910,Sp4
ENSG00000169914,CTCF
ENSG00000169914,Foxd1
ENSG00000169918,CTCF
ENSG00000169918,Hoxa3
ENSG00000169918,Hoxc9
ENSG00000169918,Nobox
ENSG00000169918,Nobox
ENSG00000169919,Esr1
ENSG00000169919,YY1
ENSG00000169925,CHX10
ENSG00000169925,E2F
ENSG00000169925,Gbx2
ENSG00000169925,HEB
ENSG00000169925,Isx
ENSG00000169925,Lhx8
ENSG00000169925,NF-Y
ENSG00000169925,Nobox
ENSG00000169925,Sp1
ENSG00000169925,TLX1::NFIC
ENSG00000169925,YY1
ENSG00000169925,YY1
ENSG00000169926,AP-4
ENSG00000169926,ATF3
ENSG00000169926,CREB
ENSG00000169926,Elf1
ENSG00000169926,Ets
ENSG00000169926,HEN1
ENSG00000169926,Klf7
ENSG00000169926,NERF1a
ENSG00000169926,Sp1
ENSG00000169926,Sp4
ENSG00000169926,Zfp161
ENSG00000169933,AREB6
ENSG00000169933,Bsx
ENSG00000169933,HEB
ENSG00000169933,HEN1
ENSG00000169933,Hoxa5
ENSG00000169933,Hoxc6
ENSG00000169933,KROX
ENSG00000169933,Lmo2-complex
ENSG00000169933,RREB-1
ENSG00000169933,Sp1
ENSG00000169946,AP-1
ENSG00000169946,AP-4
ENSG00000169946,Arid3a
ENSG00000169946,Ascl2
ENSG00000169946,Barx1
ENSG00000169946,Barx2
ENSG00000169946,Bsx
ENSG00000169946,Cdx2
ENSG00000169946,Egr
ENSG00000169946,GATA
ENSG00000169946,GCNF
ENSG00000169946,Gfi1
ENSG00000169946,Hoxa9
ENSG00000169946,Hoxb13
ENSG00000169946,Hoxc10
ENSG00000169946,KROX
ENSG00000169946,Lmo2-complex
ENSG00000169946,Mef2
ENSG00000169946,Mef2
ENSG00000169946,Msx2
ENSG00000169946,NF-E2
ENSG00000169946,NF-Y
ENSG00000169946,NF-Y
ENSG00000169946,NR4A2
ENSG00000169946,Nkx6-1
ENSG00000169946,Nkx6-1
ENSG00000169946,Octamer
ENSG00000169946,PPARG
ENSG00000169946,PPARG
ENSG00000169946,Pbx-1
ENSG00000169946,Pbx-1
ENSG00000169946,Pou2f1
ENSG00000169946,Pou2f1
ENSG00000169946,Pou2f1
ENSG00000169946,Pou2f1
ENSG00000169946,Pou3f2
ENSG00000169946,Pou3f3
ENSG00000169946,Pou4f3
ENSG00000169946,Pou6f1
ENSG00000169946,Prrx2
ENSG00000169946,RAR
ENSG00000169946,RREB-1
ENSG00000169946,Sp1
ENSG00000169946,Sp4
ENSG00000169946,znf143
ENSG00000169951,YY1
ENSG00000169951,YY1
ENSG00000169951,YY1
ENSG00000169955,YY1
ENSG00000169955,YY1
ENSG00000169957,E2F
ENSG00000169957,E2F
ENSG00000169957,Egr
ENSG00000169957,Egr
ENSG00000169957,Esr1
ENSG00000169957,Ets
ENSG00000169957,NF-I
ENSG00000169957,NF-Y
ENSG00000169957,Rfx
ENSG00000169957,SF1
ENSG00000169957,Sp1
ENSG00000169957,Sp4
ENSG00000169957,Tel2
ENSG00000169962,Tal1
ENSG00000169964,Sp1
ENSG00000169967,ATF3
ENSG00000169967,ATF
ENSG00000169967,Egr
ENSG00000169967,Gfi1
ENSG00000169967,Hoxd8
ENSG00000169967,Nrf-1
ENSG00000169967,PPARG
ENSG00000169972,Nrf-1
ENSG00000169972,Sp1
ENSG00000169976,Elk1
ENSG00000169976,GABP
ENSG00000169976,Tgif1
ENSG00000169976,znf143
ENSG00000169981,Elk1
ENSG00000169981,Elk1
ENSG00000169981,Elk1
ENSG00000169981,Ets
ENSG00000169981,Ets
ENSG00000169981,Ets
ENSG00000169981,GABP
ENSG00000169981,NERF1a
ENSG00000169981,Zfp161
ENSG00000169989,AP-4
ENSG00000169989,Ascl2
ENSG00000169989,Dmbx1
ENSG00000169989,Ehf
ENSG00000169989,Elf3
ENSG00000169989,Elk1
ENSG00000169989,Ets
ENSG00000169989,GABP
ENSG00000169989,GABP
ENSG00000169989,Hoxa7
ENSG00000169989,Hoxb4
ENSG00000169989,Hoxb7
ENSG00000169989,Lhx3
ENSG00000169989,Rfx
ENSG00000169989,Rfx
ENSG00000169989,Sp1
ENSG00000169989,Spdef
ENSG00000169989,Tel2
ENSG00000169989,Tgif1
ENSG00000169989,Tgif1
ENSG00000169992,HNF4
ENSG00000169992,Hoxa3
ENSG00000169992,Hoxb4
ENSG00000169992,Hoxc9
ENSG00000169992,Irf
ENSG00000169992,Isl2
ENSG00000169992,Lhx3
ENSG00000169992,Msx-1
ENSG00000169992,NF-Y
ENSG00000169992,NF-Y
ENSG00000169992,NF-kappaB
ENSG00000169992,Nkx6-1
ENSG00000169992,Nkx6-1
ENSG00000169992,Nobox
ENSG00000169992,Phox2a
ENSG00000169992,Pou3f4
ENSG00000169992,Pou4f3
ENSG00000169992,Prrx1
ENSG00000169992,RREB-1
ENSG00000169992,Rfx
ENSG00000169992,Rfx
ENSG00000169992,Sp1
ENSG00000169992,Vax2
ENSG00000169994,RBP-Jkappa
ENSG00000169994,SF1
ENSG00000170004,CTCF
ENSG00000170004,Crx
ENSG00000170004,E2A
ENSG00000170004,Ebox
ENSG00000170004,Egr
ENSG00000170004,Elk1
ENSG00000170004,Foxa
ENSG00000170004,Foxd3
ENSG00000170004,GLI
ENSG00000170004,HEB
ENSG00000170004,HEN1
ENSG00000170004,HNF1
ENSG00000170004,HNF4
ENSG00000170004,HNF4
ENSG00000170004,HNF4
ENSG00000170004,HNF4
ENSG00000170004,INSM1
ENSG00000170004,Isl2
ENSG00000170004,KROX
ENSG00000170004,LXR
ENSG00000170004,Mef2
ENSG00000170004,Mrg1::Hoxa9
ENSG00000170004,Mrg1::Hoxa9
ENSG00000170004,Myc
ENSG00000170004,NERF1a
ENSG00000170004,NF-E2
ENSG00000170004,NR4A2
ENSG00000170004,Nrf-1
ENSG00000170004,PPARG
ENSG00000170004,PPARG
ENSG00000170004,Pbx
ENSG00000170004,RORalpha1
ENSG00000170004,RORalpha1
ENSG00000170004,RREB-1
ENSG00000170004,Sox
ENSG00000170004,Sp1
ENSG00000170004,Sp4
ENSG00000170004,Tal1beta
ENSG00000170004,Tcf
ENSG00000170004,Tcf
ENSG00000170004,YY1
ENSG00000170004,YY1
ENSG00000170004,Zic
ENSG00000170006,AP-1
ENSG00000170006,Arid3a
ENSG00000170006,CEBPD
ENSG00000170006,Elf1
ENSG00000170006,Ets
ENSG00000170006,FEV
ENSG00000170006,Pou6f1
ENSG00000170011,CTCF
ENSG00000170011,Err-alpha
ENSG00000170011,HNF6
ENSG00000170011,NF-Y
ENSG00000170011,NR4A2
ENSG00000170011,Obox6
ENSG00000170011,Pou2f1
ENSG00000170011,SF1
ENSG00000170017,ATF6
ENSG00000170017,CTCF
ENSG00000170017,Ehf
ENSG00000170017,Elf3
ENSG00000170017,Gfi1
ENSG00000170017,Hoxb3
ENSG00000170017,NERF1a
ENSG00000170017,NF-kappaB
ENSG00000170017,Nanog
ENSG00000170017,PU.1
ENSG00000170017,Sp1
ENSG00000170017,Sp4
ENSG00000170017,Tal1
ENSG00000170017,Tcf
ENSG00000170017,Tel2
ENSG00000170017,Zfp161
ENSG00000170027,AP-4
ENSG00000170027,Egr
ENSG00000170027,Egr
ENSG00000170027,Hsf
ENSG00000170027,Irf
ENSG00000170027,KROX
ENSG00000170027,Klf7
ENSG00000170027,Maf
ENSG00000170027,Mef2
ENSG00000170027,Mef2
ENSG00000170027,Sp1
ENSG00000170027,Sp4
ENSG00000170027,znf143
ENSG00000170035,AP-1
ENSG00000170035,Bach1
ENSG00000170035,CTCF
ENSG00000170035,Egr
ENSG00000170035,Elk1
ENSG00000170035,Err-alpha
ENSG00000170035,Ets
ENSG00000170035,Foxa
ENSG00000170035,Foxd3
ENSG00000170035,Foxk1
ENSG00000170035,HNF1
ENSG00000170035,Isl2
ENSG00000170035,Mrg
ENSG00000170035,NF-kappaB
ENSG00000170035,NR4A2
ENSG00000170035,Nkx2
ENSG00000170035,Nkx6-1
ENSG00000170035,Nrf-1
ENSG00000170035,Octamer
ENSG00000170035,Pou2f1
ENSG00000170035,Pou2f1
ENSG00000170035,Pou2f1
ENSG00000170035,RP58
ENSG00000170035,Rfx
ENSG00000170035,Rfx
ENSG00000170035,SF1
ENSG00000170035,TLX1::NFIC
ENSG00000170035,Tgif1
ENSG00000170037,ATF3
ENSG00000170037,ATF
ENSG00000170037,ATF
ENSG00000170037,ATF
ENSG00000170037,CREB
ENSG00000170037,CREB
ENSG00000170037,CTCF
ENSG00000170037,Ehf
ENSG00000170037,Elf3
ENSG00000170037,Elk1
ENSG00000170037,Elk1
ENSG00000170037,Ets
ENSG00000170037,GABP
ENSG00000170037,GABP
ENSG00000170037,Jundm2
ENSG00000170037,Nrf-1
ENSG00000170037,Sp1
ENSG00000170037,Tel2
ENSG00000170043,ATF3
ENSG00000170043,ATF
ENSG00000170043,ATF
ENSG00000170043,ATF
ENSG00000170043,CREB
ENSG00000170043,CREB
ENSG00000170043,CTCF
ENSG00000170043,Ehf
ENSG00000170043,Elf3
ENSG00000170043,Elk1
ENSG00000170043,Elk1
ENSG00000170043,Ets
ENSG00000170043,GABP
ENSG00000170043,GABP
ENSG00000170043,Jundm2
ENSG00000170043,Nrf-1
ENSG00000170043,Sp1
ENSG00000170043,Tel2
ENSG00000170044,Arid3a
ENSG00000170044,Hoxc9
ENSG00000170044,LRH1
ENSG00000170044,Lhx3
ENSG00000170044,Pdx1
ENSG00000170044,SF1
ENSG00000170049,AP-1
ENSG00000170049,AP-1
ENSG00000170049,Egr
ENSG00000170049,Egr
ENSG00000170049,Egr
ENSG00000170049,GCNF
ENSG00000170049,KROX
ENSG00000170049,NRSF
ENSG00000170049,RORalpha1
ENSG00000170049,RORalpha1
ENSG00000170049,Sp1
ENSG00000170054,Ascl2
ENSG00000170075,AP-4
ENSG00000170075,CTCF
ENSG00000170075,HEB
ENSG00000170085,RP58
ENSG00000170088,Hoxa5
ENSG00000170088,Myf
ENSG00000170088,NF-Y
ENSG00000170088,Sp1
ENSG00000170088,Sp4
ENSG00000170088,Stra13
ENSG00000170088,Stra13
ENSG00000170089,Nrf-1
ENSG00000170091,Ascl2
ENSG00000170091,CTCF
ENSG00000170091,E2A
ENSG00000170091,E2A
ENSG00000170091,E2A
ENSG00000170091,FEV
ENSG00000170091,Foxa
ENSG00000170091,Foxd3
ENSG00000170091,Foxj2
ENSG00000170091,Gfi1
ENSG00000170091,Hoxa13
ENSG00000170091,LF-A1
ENSG00000170091,Myf
ENSG00000170091,RREB-1
ENSG00000170091,Tal1beta
ENSG00000170091,Zic
ENSG00000170099,HNF1
ENSG00000170099,LXR
ENSG00000170099,NF-Y
ENSG00000170099,RORalpha1
ENSG00000170099,Vax2
ENSG00000170100,CTCF
ENSG00000170113,Nrf-1
ENSG00000170128,NERF1a
ENSG00000170128,Sp1
ENSG00000170142,AREB6
ENSG00000170142,Ascl2
ENSG00000170142,CTCF
ENSG00000170142,Crx
ENSG00000170142,E2F
ENSG00000170142,Ehf
ENSG00000170142,Ets
ENSG00000170142,HNF4
ENSG00000170142,HNF4
ENSG00000170142,NF-kappaB
ENSG00000170142,NF-kappaB
ENSG00000170142,NF-kappaB
ENSG00000170142,PPARG
ENSG00000170142,Pitx3
ENSG00000170142,RREB-1
ENSG00000170142,Sp1
ENSG00000170145,AP-2
ENSG00000170145,Arid3a
ENSG00000170145,E2F
ENSG00000170145,HNF4
ENSG00000170145,HNF4
ENSG00000170145,Klf7
ENSG00000170145,Lhx3
ENSG00000170145,Pax7
ENSG00000170145,Pou3f2
ENSG00000170145,Rfx
ENSG00000170145,SF1
ENSG00000170145,Sp1
ENSG00000170145,Sp4
ENSG00000170145,Zfp161
ENSG00000170153,AP-4
ENSG00000170153,HNF1
ENSG00000170153,RREB-1
ENSG00000170153,Sp1
ENSG00000170160,Tgif1
ENSG00000170162,GABP
ENSG00000170162,NRSF
ENSG00000170162,Sp1
ENSG00000170162,Sp4
ENSG00000170166,Barhl1
ENSG00000170166,CEBPD
ENSG00000170166,Foxa
ENSG00000170166,Foxa
ENSG00000170166,Foxd3
ENSG00000170166,Foxj2
ENSG00000170166,Foxo
ENSG00000170166,Gbx1
ENSG00000170166,HNF1
ENSG00000170166,HNF4
ENSG00000170166,Hoxa3
ENSG00000170166,Hoxa5
ENSG00000170166,Hoxa9
ENSG00000170166,Isx
ENSG00000170166,KROX
ENSG00000170166,Lhx4
ENSG00000170166,Mrg1::Hoxa9
ENSG00000170166,Msx-1
ENSG00000170166,Nobox
ENSG00000170166,Pdx1
ENSG00000170166,Phox2a
ENSG00000170166,Pou6f1
ENSG00000170166,Prrx2
ENSG00000170166,RREB-1
ENSG00000170166,Sp1
ENSG00000170175,AREB6
ENSG00000170175,E2A
ENSG00000170175,Klf7
ENSG00000170175,Sp1
ENSG00000170175,Sp4
ENSG00000170178,HEB
ENSG00000170178,NERF1a
ENSG00000170178,NRSF
ENSG00000170178,NRSF
ENSG00000170178,Rfx
ENSG00000170178,Sp1
ENSG00000170180,Arid3a
ENSG00000170180,GATA
ENSG00000170180,GCNF
ENSG00000170180,Isl2
ENSG00000170180,MafB
ENSG00000170180,NF-I
ENSG00000170180,Nkx6-1
ENSG00000170180,Stra13
ENSG00000170185,Elf3
ENSG00000170185,Ets
ENSG00000170185,Ets
ENSG00000170185,LRH1
ENSG00000170185,Maf
ENSG00000170185,Mrg
ENSG00000170185,Nrf-1
ENSG00000170185,PU.1
ENSG00000170185,Tel2
ENSG00000170185,Tgif1
ENSG00000170190,Bach1
ENSG00000170190,Bach2
ENSG00000170190,Ets
ENSG00000170190,HEN1
ENSG00000170190,PPARG
ENSG00000170191,Nrf-1
ENSG00000170209,PPARG
ENSG00000170209,RXR::LXR
ENSG00000170214,AP-1
ENSG00000170214,ATF3
ENSG00000170214,ATF6
ENSG00000170214,Ascl2
ENSG00000170214,CTCF
ENSG00000170214,Dbx1
ENSG00000170214,E2A
ENSG00000170214,Foxa
ENSG00000170214,GLI
ENSG00000170214,HNF1
ENSG00000170214,Hoxb4
ENSG00000170214,Pou2f1
ENSG00000170222,Elk1
ENSG00000170222,GABP
ENSG00000170222,GABP
ENSG00000170231,Ets
ENSG00000170231,FXR
ENSG00000170234,CTCF
ENSG00000170234,E2A
ENSG00000170234,HEN1
ENSG00000170234,NF-Y
ENSG00000170234,Sp1
ENSG00000170234,Sp4
ENSG00000170234,TLX1::NFIC
ENSG00000170234,Tcf
ENSG00000170234,Zfp161
ENSG00000170236,Ets
ENSG00000170242,Arid3a
ENSG00000170242,Bsx
ENSG00000170242,CDP
ENSG00000170242,CREB
ENSG00000170242,CTCF
ENSG00000170242,Dlx2
ENSG00000170242,Klf7
ENSG00000170242,Mef2
ENSG00000170242,Nkx6-1
ENSG00000170242,Sp1
ENSG00000170242,YY1
ENSG00000170248,AP-1
ENSG00000170248,AP-1
ENSG00000170248,Arid3a
ENSG00000170248,Ebox
ENSG00000170248,Ehf
ENSG00000170248,Err-alpha
ENSG00000170248,Esr2
ENSG00000170248,Ets
ENSG00000170248,Foxa
ENSG00000170248,GABP
ENSG00000170248,HNF6
ENSG00000170248,Hoxa13
ENSG00000170248,Hoxc9
ENSG00000170248,Irf
ENSG00000170248,Mef2
ENSG00000170248,NF-I
ENSG00000170248,Octamer
ENSG00000170248,Pax-6
ENSG00000170248,Pou2f1
ENSG00000170248,RORalpha1
ENSG00000170248,Stra13
ENSG00000170248,Stra13
ENSG00000170248,Tal1beta
ENSG00000170248,Tcf
ENSG00000170248,Tel2
ENSG00000170260,Egr
ENSG00000170260,Sp1
ENSG00000170260,Tal1
ENSG00000170262,GCNF
ENSG00000170262,Hoxb4
ENSG00000170262,Hsf
ENSG00000170262,Lhx3
ENSG00000170262,PPARG
ENSG00000170264,AP-1
ENSG00000170264,Arid3a
ENSG00000170264,CDP
ENSG00000170264,Hlx1
ENSG00000170264,Hoxa3
ENSG00000170264,NF-Y
ENSG00000170264,Phox2a
ENSG00000170264,Prrx1
ENSG00000170264,Prrx2
ENSG00000170264,Tal1
ENSG00000170264,Tcf
ENSG00000170265,Sp1
ENSG00000170270,E2F
ENSG00000170270,E2F
ENSG00000170270,KROX
ENSG00000170270,Sp1
ENSG00000170275,Crx
ENSG00000170275,Mef2
ENSG00000170275,Mef2
ENSG00000170275,Mef2
ENSG00000170275,Nkx2
ENSG00000170275,Sp1
ENSG00000170276,CACD
ENSG00000170276,Cdx2
ENSG00000170276,E2A
ENSG00000170276,Egr
ENSG00000170276,Egr
ENSG00000170276,GLI
ENSG00000170276,HEB
ENSG00000170276,Hsf
ENSG00000170276,Jundm2
ENSG00000170276,KROX
ENSG00000170276,Klf7
ENSG00000170276,Pdx1
ENSG00000170276,RREB-1
ENSG00000170276,Sp1
ENSG00000170276,Sp4
ENSG00000170276,TLX1::NFIC
ENSG00000170276,Tal1
ENSG00000170276,Tgif1
ENSG00000170279,AP-1
ENSG00000170279,Ascl2
ENSG00000170279,Brachyury
ENSG00000170279,E2A
ENSG00000170279,Myf
ENSG00000170279,Nkx6-1
ENSG00000170279,PPARG
ENSG00000170289,Barhl1
ENSG00000170289,Barx1
ENSG00000170289,Gbx2
ENSG00000170289,Hoxa9
ENSG00000170289,Isx
ENSG00000170289,Lhx4
ENSG00000170289,Lhx8
ENSG00000170289,Msx2
ENSG00000170289,Octamer
ENSG00000170289,Prrx1
ENSG00000170290,ATF3
ENSG00000170290,Err-alpha
ENSG00000170290,GCNF
ENSG00000170290,MafB
ENSG00000170290,Myf
ENSG00000170290,NR4A2
ENSG00000170290,Nkx2
ENSG00000170290,Nkx6-1
ENSG00000170290,RREB-1
ENSG00000170290,Rfx
ENSG00000170291,ATF
ENSG00000170291,CREB
ENSG00000170291,E2A
ENSG00000170291,E2A
ENSG00000170291,Egr
ENSG00000170291,Egr
ENSG00000170291,Elk1
ENSG00000170291,Ets
ENSG00000170291,GABP
ENSG00000170291,GABP
ENSG00000170291,GABP
ENSG00000170291,KROX
ENSG00000170291,LRH1
ENSG00000170291,Myf
ENSG00000170291,Nrf-1
ENSG00000170291,RREB-1
ENSG00000170291,RXR::LXR
ENSG00000170291,Rfx
ENSG00000170291,SF1
ENSG00000170291,Sp1
ENSG00000170291,Tel2
ENSG00000170293,HNF4
ENSG00000170293,Myf
ENSG00000170296,AP-4
ENSG00000170296,ATF6
ENSG00000170296,Ascl2
ENSG00000170296,CTCF
ENSG00000170296,E2A
ENSG00000170296,Ebox
ENSG00000170296,KROX
ENSG00000170296,Klf7
ENSG00000170296,Myc
ENSG00000170296,Myc
ENSG00000170296,Myf
ENSG00000170296,RREB-1
ENSG00000170296,Sp1
ENSG00000170296,Tgif1
ENSG00000170298,Bach2
ENSG00000170310,CTCF
ENSG00000170310,E2F
ENSG00000170310,Hoxa9
ENSG00000170310,Nrf-1
ENSG00000170310,Rfx
ENSG00000170310,Sp1
ENSG00000170312,NF-Y
ENSG00000170312,NF-Y
ENSG00000170312,NF-Y
ENSG00000170312,Rfx
ENSG00000170315,E2F
ENSG00000170315,Elk1
ENSG00000170315,KROX
ENSG00000170315,MIF-1
ENSG00000170315,NF-Y
ENSG00000170315,NF-Y
ENSG00000170315,RORalpha1
ENSG00000170315,RORalpha1
ENSG00000170315,RORalpha1
ENSG00000170315,Rfx
ENSG00000170315,Rfx
ENSG00000170315,Zfp161
ENSG00000170323,AP-1
ENSG00000170323,AP-1
ENSG00000170323,Barhl1
ENSG00000170323,Barx1
ENSG00000170323,En-1
ENSG00000170323,Hoxa5
ENSG00000170323,Hoxa7
ENSG00000170323,Hoxb4
ENSG00000170323,Isl2
ENSG00000170323,Isx
ENSG00000170323,Mef2
ENSG00000170323,Nkx6-1
ENSG00000170323,Nkx6-1
ENSG00000170323,Pou2f1
ENSG00000170323,Pou3f2
ENSG00000170323,Pou4f3
ENSG00000170323,Prrx1
ENSG00000170324,CTCF
ENSG00000170324,Esr1
ENSG00000170324,Foxc1
ENSG00000170324,Isx
ENSG00000170324,Mef2
ENSG00000170324,Myf
ENSG00000170324,Pitx3
ENSG00000170325,Egr
ENSG00000170325,NF-Y
ENSG00000170325,NF-Y
ENSG00000170325,NF-Y
ENSG00000170325,Nkx2
ENSG00000170325,Pou2f1
ENSG00000170325,Pou3f2
ENSG00000170325,RREB-1
ENSG00000170325,YY1
ENSG00000170325,YY1
ENSG00000170325,Zic
ENSG00000170340,Err-alpha
ENSG00000170340,GABP
ENSG00000170340,HNF1
ENSG00000170340,HNF1
ENSG00000170340,KROX
ENSG00000170340,Myc
ENSG00000170340,Myc
ENSG00000170340,Myf
ENSG00000170340,PPARG
ENSG00000170340,RXR
ENSG00000170340,Sp1
ENSG00000170340,Tcf
ENSG00000170340,Tgif1
ENSG00000170345,ATF3
ENSG00000170345,ATF
ENSG00000170345,ATF
ENSG00000170345,ATF
ENSG00000170345,CEBPD
ENSG00000170345,E2A
ENSG00000170345,E2A
ENSG00000170345,Elk1
ENSG00000170345,Hsf
ENSG00000170345,KROX
ENSG00000170345,Klf7
ENSG00000170345,MafB
ENSG00000170345,Mef2
ENSG00000170345,Sp4
ENSG00000170345,Srf
ENSG00000170345,Srf
ENSG00000170345,Srf
ENSG00000170345,Srf
ENSG00000170345,Srf
ENSG00000170345,Zfp161
ENSG00000170348,Bach1
ENSG00000170348,Bach2
ENSG00000170348,Barx1
ENSG00000170348,Ebox
ENSG00000170348,Egr
ENSG00000170348,Ets
ENSG00000170348,HNF4
ENSG00000170348,HNF6
ENSG00000170348,Hoxa13
ENSG00000170348,Hoxb13
ENSG00000170348,Hoxd8
ENSG00000170348,KROX
ENSG00000170348,Myc
ENSG00000170348,Myc
ENSG00000170348,Octamer
ENSG00000170348,PPARG
ENSG00000170348,PPAR
ENSG00000170348,Pou2f1
ENSG00000170348,Pou2f1
ENSG00000170348,Rfx
ENSG00000170348,Rfx
ENSG00000170348,STAT
ENSG00000170348,Sp1
ENSG00000170348,Sp4
ENSG00000170348,Spdef
ENSG00000170348,YY1
ENSG00000170364,znf143
ENSG00000170365,ATF3
ENSG00000170365,ATF4
ENSG00000170365,Dlx2
ENSG00000170365,Foxd3
ENSG00000170365,GATA
ENSG00000170365,Gfi1
ENSG00000170365,Hoxa5
ENSG00000170365,Jundm2
ENSG00000170365,LF-A1
ENSG00000170365,Lhx3
ENSG00000170365,MafK
ENSG00000170365,Myf
ENSG00000170365,PU.1
ENSG00000170365,Pou3f2
ENSG00000170365,Pou6f1
ENSG00000170365,RAR
ENSG00000170365,RXR
ENSG00000170365,Rhox11
ENSG00000170365,SF1
ENSG00000170365,Zic
ENSG00000170370,Hlxb9
ENSG00000170370,Hoxa5
ENSG00000170370,Hoxb6
ENSG00000170370,Hoxd8
ENSG00000170370,LRH1
ENSG00000170370,Lhx4
ENSG00000170370,Lhx8
ENSG00000170370,Msx2
ENSG00000170370,NF-Y
ENSG00000170370,Nkx1-1
ENSG00000170370,Nkx2
ENSG00000170370,Nobox
ENSG00000170370,RREB-1
ENSG00000170370,SF1
ENSG00000170374,CTCF
ENSG00000170374,Cdx2
ENSG00000170374,HEB
ENSG00000170374,HEN1
ENSG00000170374,Hoxc9
ENSG00000170374,INSM1
ENSG00000170374,NF-I
ENSG00000170374,TLX1::NFIC
ENSG00000170379,CTCF
ENSG00000170382,AP-1
ENSG00000170382,Bach1
ENSG00000170382,Bach2
ENSG00000170382,CTCF
ENSG00000170382,Esr1
ENSG00000170382,Lhx4
ENSG00000170382,Myf
ENSG00000170382,NF-I
ENSG00000170382,Pou6f1
ENSG00000170382,RORalpha1
ENSG00000170382,RORalpha1
ENSG00000170382,RREB-1
ENSG00000170382,RXR
ENSG00000170385,ATF
ENSG00000170385,Ascl2
ENSG00000170385,Bsx
ENSG00000170385,E2A
ENSG00000170385,KROX
ENSG00000170385,Klf7
ENSG00000170385,Myf
ENSG00000170385,NF-Y
ENSG00000170385,RREB-1
ENSG00000170385,Rfx
ENSG00000170385,Sp1
ENSG00000170385,Sp4
ENSG00000170385,Tcf
ENSG00000170390,E2A
ENSG00000170390,Err-alpha
ENSG00000170390,LXR
ENSG00000170390,Lmo2-complex
ENSG00000170390,Myf
ENSG00000170390,NF-kappaB
ENSG00000170390,RORalpha1
ENSG00000170390,SF1
ENSG00000170390,Sp1
ENSG00000170390,Tcf
