Ensembl_Id,Domains
ENSG00000196110,PF00096|PF01352|PF13894|PF13912
ENSG00000196116,PF00567|PF12872
ENSG00000196118,PF14769
ENSG00000196119,PF13853
ENSG00000196123,PF08014
ENSG00000196126,PF00969|PF07654
ENSG00000196131,PF03402
ENSG00000196132,PF01530|PF08474
ENSG00000196136,PF00079
ENSG00000196139,PF00248
ENSG00000196141,PF07139
ENSG00000196150,PF00096|PF01352|PF13912
ENSG00000196151,PF00400|PF00536|PF04564|PF07647
ENSG00000196152,PF00096|PF13912
ENSG00000196154,PF01023
ENSG00000196155,PF00621
ENSG00000196156,PF13885
ENSG00000196159,PF00028|PF02210|PF07645|PF12661
ENSG00000196166,
ENSG00000196169,PF00225
ENSG00000196171,PF13853
ENSG00000196172,PF00096|PF01352|PF13912
ENSG00000196177,PF00441|PF02770|PF02771
ENSG00000196182,PF00069
ENSG00000196184,PF13853
ENSG00000196187,PF02714|PF13967|PF14703
ENSG00000196188,PF00026|PF07966
ENSG00000196189,PF01403|PF01437
ENSG00000196196,PF15758
ENSG00000196199,PF00385|PF12796
ENSG00000196208,PF15782
ENSG00000196209,PF07686
ENSG00000196214,PF00096|PF01352|PF13912
ENSG00000196218,PF00520|PF00622|PF01365|PF02026|PF02815|PF06459|PF08454|PF08709|PF13833
ENSG00000196220,PF00018|PF00611|PF00620
ENSG00000196224,
ENSG00000196227,PF15344
ENSG00000196228,PF00685
ENSG00000196230,PF00091|PF03953
ENSG00000196231,PF13853
ENSG00000196233,PF05225|PF15090
ENSG00000196235,PF00467|PF03439|PF11942
ENSG00000196236,PF00557|PF05195
ENSG00000196240,PF13853
ENSG00000196242,PF13853
ENSG00000196247,PF00096|PF01352|PF13912
ENSG00000196248,PF13853
ENSG00000196260,PF15210
ENSG00000196262,PF00160
ENSG00000196263,PF00096|PF01352
ENSG00000196266,PF13853
ENSG00000196267,PF00096|PF01352|PF13912
ENSG00000196268,PF00096|PF01352|PF13912
ENSG00000196275,PF02946
ENSG00000196277,PF00003|PF01094|PF07562
ENSG00000196284,PF02269
ENSG00000196289,PF04111
ENSG00000196290,PF01784
ENSG00000196296,PF00122|PF00689|PF00690|PF08282|PF13246
ENSG00000196305,PF00133|PF08264
ENSG00000196312,PF07690
ENSG00000196313,PF15229
ENSG00000196323,PF00096|PF00651|PF12874|PF13912
ENSG00000196329,PF04548
ENSG00000196335,PF00069|PF00567
ENSG00000196337,PF00007
ENSG00000196338,PF00135
ENSG00000196341,PF13853
ENSG00000196344,PF00107|PF08240
ENSG00000196345,PF00096|PF01352|PF02023
ENSG00000196350,PF00096|PF01352|PF13912
ENSG00000196352,PF00084
ENSG00000196353,PF00168|PF07002
ENSG00000196357,PF00096|PF01352
ENSG00000196358,PF00053|PF00055
ENSG00000196361,PF00076
ENSG00000196363,PF00400
ENSG00000196365,PF00004|PF02190|PF05362
ENSG00000196367,PF00454|PF02259
ENSG00000196368,PF00293
ENSG00000196369,PF00611
ENSG00000196371,PF00852|PF17039
ENSG00000196372,PF07525|PF12796
ENSG00000196376,PF06027
ENSG00000196378,PF00096|PF01352|PF13912
ENSG00000196381,PF00096
ENSG00000196387,PF00096|PF01352|PF13894|PF13912
ENSG00000196388,PF15142
ENSG00000196391,PF00096
ENSG00000196396,PF00102
ENSG00000196405,PF00568|PF08776
ENSG00000196406,PF07458
ENSG00000196407,PF03061
ENSG00000196408,PF00787|PF14604
ENSG00000196411,PF00041|PF00536|PF01404|PF07699|PF07714|PF14575
ENSG00000196415,PF00089
ENSG00000196417,PF00096|PF01352|PF13912
ENSG00000196418,PF00096|PF01352|PF13894
ENSG00000196419,PF02037|PF02735|PF03730|PF03731
ENSG00000196420,PF01023
ENSG00000196421,
ENSG00000196422,PF15740
ENSG00000196427,PF06758
ENSG00000196428,PF01166
ENSG00000196431,PF00030
ENSG00000196433,PF00891|PF16864
ENSG00000196436,PF06409
ENSG00000196437,PF00096|PF01352|PF13465|PF13912
ENSG00000196440,PF04826
ENSG00000196449,PF01300
ENSG00000196453,PF00096|PF01352|PF12417
ENSG00000196455,PF00069|PF00400
ENSG00000196456,PF00096|PF13894
ENSG00000196458,PF00096|PF01352|PF13912
ENSG00000196459,PF04628
ENSG00000196460,PF02257
ENSG00000196465,
ENSG00000196466,PF00096|PF01352|PF13894|PF13912
ENSG00000196468,PF00167
ENSG00000196470,PF03145
ENSG00000196475,PF00370|PF02782
ENSG00000196476,PF15397
ENSG00000196482,PF00104|PF00105
ENSG00000196497,PF02985|PF03810|PF13513
ENSG00000196498,PF00249|PF15784
ENSG00000196502,PF00685
ENSG00000196503,PF00025
ENSG00000196504,PF00397|PF01846
ENSG00000196505,PF01661|PF13716
ENSG00000196507,PF04538
ENSG00000196510,PF13181|PF13432
ENSG00000196511,PF04263|PF04265
ENSG00000196517,PF00209
ENSG00000196526,PF00169
ENSG00000196531,PF01849
ENSG00000196535,PF00063|PF00595|PF01576
ENSG00000196539,PF13853
ENSG00000196542,PF11779
ENSG00000196544,PF10157
ENSG00000196547,PF01074|PF07748|PF09261
ENSG00000196549,PF01431|PF05649
ENSG00000196550,PF14976
ENSG00000196553,
ENSG00000196557,PF00520
ENSG00000196562,PF00884|PF12548
ENSG00000196565,PF00042
ENSG00000196569,PF00052|PF00053|PF00054|PF00055|PF02210|PF06008|PF06009
ENSG00000196570,PF00235
ENSG00000196576,PF01403|PF01437|PF01833|PF08337
ENSG00000196578,PF13853
ENSG00000196581,PF15298
ENSG00000196584,PF08423
ENSG00000196586,PF00063|PF16521
ENSG00000196588,PF02037|PF02755
ENSG00000196589,PF14048|PF16564
ENSG00000196591,PF00850
ENSG00000196597,PF00096|PF01352|PF13912
ENSG00000196600,PF07690
ENSG00000196604,PF00022|PF12796|PF14915
ENSG00000196605,PF00096|PF01352|PF13465|PF13912
ENSG00000196610,PF00969|PF07654
ENSG00000196611,PF00045|PF00413|PF01471
ENSG00000196616,PF00107|PF08240
ENSG00000196620,PF00201
ENSG00000196628,PF00010
ENSG00000196632,PF00069|PF12202
ENSG00000196636,PF13233
ENSG00000196639,PF00001
ENSG00000196642,PF00071|PF08477
ENSG00000196646,PF01352|PF13894|PF13912
ENSG00000196652,PF00096|PF01352|PF02023|PF13912
ENSG00000196653,PF00096|PF13912
ENSG00000196655,PF04099
ENSG00000196659,
ENSG00000196660,PF01545
ENSG00000196661,PF13853
ENSG00000196663,PF06462
ENSG00000196664,PF01582|PF13306|PF13855
ENSG00000196666,PF15173
ENSG00000196670,PF00096|PF13912
ENSG00000196678,PF00929|PF06839
ENSG00000196683,PF08038
ENSG00000196684,PF00017
ENSG00000196689,PF00520|PF12796
ENSG00000196693,PF00096|PF01352
ENSG00000196700,
ENSG00000196704,PF07998
ENSG00000196705,PF00096|PF01352|PF13912
ENSG00000196711,PF15129
ENSG00000196712,PF00616|PF13716
ENSG00000196715,PF07884
ENSG00000196724,PF00096|PF01352|PF13912
ENSG00000196730,PF00023|PF00069|PF00531|PF12796|PF13637
ENSG00000196734,PF14672
ENSG00000196735,PF00993|PF07654|PF16196
ENSG00000196739,PF01391|PF01410
ENSG00000196743,PF02221
ENSG00000196747,PF00125|PF16211
ENSG00000196748,PF15083
ENSG00000196754,PF01023
ENSG00000196757,PF00096|PF01352|PF12874|PF13894|PF13912
ENSG00000196767,PF00046|PF00157
ENSG00000196772,PF13853
ENSG00000196776,PF04549|PF08204
ENSG00000196778,PF13853
ENSG00000196781,PF00400|PF03920
ENSG00000196782,PF09596
ENSG00000196787,PF00125|PF16211
ENSG00000196792,PF00400|PF08232
ENSG00000196793,PF00096
ENSG00000196800,PF00050
ENSG00000196805,PF14820
ENSG00000196811,PF02931|PF02932
ENSG00000196812,PF00096|PF02023
ENSG00000196814,PF10240
ENSG00000196821,PF14555|PF16158
ENSG00000196826,PF00096|PF01352|PF13894|PF13912
ENSG00000196832,PF13853
ENSG00000196834,PF00022|PF12796|PF14915
ENSG00000196839,PF00962
ENSG00000196843,PF01388
ENSG00000196844,
ENSG00000196850,PF07228
ENSG00000196859,PF00038
ENSG00000196860,PF02064
ENSG00000196862,PF00638|PF01465|PF16704
ENSG00000196865,PF01436|PF13905
ENSG00000196866,PF00125|PF16211
ENSG00000196867,PF00096|PF01352|PF13912
ENSG00000196872,PF15262
ENSG00000196873,PF02492|PF07683
ENSG00000196876,PF00520|PF00612|PF06512|PF11933
ENSG00000196878,PF00053|PF00055
ENSG00000196890,PF00125
ENSG00000196900,PF14983
ENSG00000196911,PF00514|PF01749|PF16186
ENSG00000196912,PF12796|PF13606|PF14915
ENSG00000196914,PF00595|PF00621|PF09128
ENSG00000196917,PF00001
ENSG00000196923,PF00412|PF00595
ENSG00000196924,PF00307|PF00630
ENSG00000196932,PF09772
ENSG00000196935,PF00018|PF00611|PF00620
ENSG00000196937,PF15711
ENSG00000196943,
ENSG00000196944,PF13853
ENSG00000196946,PF00096|PF01352
ENSG00000196950,PF02535
ENSG00000196954,PF00619|PF00656
ENSG00000196961,PF01602|PF02296|PF02883
ENSG00000196967,PF00096|PF01352
ENSG00000196968,PF00852|PF17039
ENSG00000196972,PF15118
ENSG00000196975,PF00191
ENSG00000196976,PF09341
ENSG00000196981,PF00400
ENSG00000196990,PF15069
ENSG00000196993,PF06409
ENSG00000196998,PF00400|PF00780|PF03208
ENSG00000197006,PF05219
ENSG00000197008,PF00096|PF01352
ENSG00000197013,PF00096|PF01352|PF13912
ENSG00000197016,PF00096|PF01352
ENSG00000197019,PF06031
ENSG00000197020,PF00096|PF01352|PF13912
ENSG00000197021,
ENSG00000197024,PF00096|PF01352|PF12417|PF13894
ENSG00000197037,PF00096|PF02023
ENSG00000197043,PF00191
ENSG00000197044,PF00096|PF01352|PF13894
ENSG00000197045,PF00241
ENSG00000197046,PF07686
ENSG00000197050,PF00096|PF01352|PF13465|PF13912
ENSG00000197054,PF00096|PF01352|PF13894|PF13912
ENSG00000197056,PF05699|PF06467|PF14291
ENSG00000197057,PF00531
ENSG00000197061,PF15511
ENSG00000197062,PF00096|PF02023
ENSG00000197063,PF03131
ENSG00000197070,PF00339|PF02752
ENSG00000197077,PF15327
ENSG00000197079,PF00038
ENSG00000197081,PF00040|PF00878
ENSG00000197084,PF14672
ENSG00000197093,PF06990
ENSG00000197102,PF03028|PF07728|PF08385|PF08393|PF12774|PF12775|PF12777|PF12780|PF12781
ENSG00000197106,PF00209
ENSG00000197110,PF15177
ENSG00000197111,PF00013
ENSG00000197114,PF01585
ENSG00000197119,PF00153
ENSG00000197121,PF07819
ENSG00000197122,PF00017|PF00018|PF07714
ENSG00000197123,PF00096|PF01352|PF13894
ENSG00000197124,PF00096|PF01352|PF13912
ENSG00000197125,PF13853
ENSG00000197128,PF00096|PF01352
ENSG00000197134,PF00096|PF01352
ENSG00000197136,PF05041
ENSG00000197140,PF00200|PF01421|PF01562|PF08516
ENSG00000197142,PF00501
ENSG00000197147,PF12534|PF13306|PF13855
ENSG00000197150,PF00005|PF00664
ENSG00000197153,PF00125
ENSG00000197157,PF00565|PF00567
ENSG00000197162,PF00096|PF01352
ENSG00000197165,PF00685
ENSG00000197168,PF00069
ENSG00000197170,PF01399
ENSG00000197172,PF01454|PF12440
ENSG00000197177,PF00002
ENSG00000197181,PF02170|PF02171|PF08699
ENSG00000197183,
ENSG00000197191,PF10631
ENSG00000197208,PF00083
ENSG00000197213,PF00096|PF02023|PF12874|PF13912
ENSG00000197217,PF01150
ENSG00000197223,PF04000
ENSG00000197226,PF00566|PF02893
ENSG00000197233,PF13853
ENSG00000197238,PF15511
ENSG00000197241,PF00083
ENSG00000197245,PF14160|PF14161
ENSG00000197249,PF00079
ENSG00000197253,PF00089
ENSG00000197256,PF00023|PF12075|PF12796|PF13606
ENSG00000197261,
ENSG00000197265,PF02186
ENSG00000197272,
ENSG00000197273,PF02058
ENSG00000197275,PF00176|PF00271
ENSG00000197279,PF00096|PF02023
ENSG00000197283,PF00168|PF00616|PF12004
ENSG00000197296,PF10261
ENSG00000197299,PF00270|PF00271|PF00570|PF08072|PF09382|PF16124|PF16202|PF16204
ENSG00000197302,PF01352
ENSG00000197309,PF13853
ENSG00000197312,PF00240|PF09668
ENSG00000197321,PF00626|PF02209
ENSG00000197323,PF00439|PF00628|PF00643|PF13445
ENSG00000197324,PF00057|PF00431
ENSG00000197329,PF04710
ENSG00000197343,PF00096|PF01352
ENSG00000197345,PF00829
ENSG00000197353,PF00087
ENSG00000197355,PF01704
ENSG00000197360,PF00096|PF01352|PF13912
ENSG00000197361,PF12937
ENSG00000197362,PF00096|PF01352
ENSG00000197363,PF00096|PF01352
ENSG00000197364,PF01023
ENSG00000197372,PF00096|PF01352|PF13912
ENSG00000197375,PF00083
ENSG00000197376,PF13853
ENSG00000197380,PF15268
ENSG00000197381,PF00035|PF02137
ENSG00000197385,PF00096|PF01352|PF12874|PF13912
ENSG00000197386,PF12372
ENSG00000197403,PF13853
ENSG00000197405,PF00001
ENSG00000197406,PF00837
ENSG00000197408,PF00067
ENSG00000197409,PF00125
ENSG00000197410,PF00028
ENSG00000197415,PF00169
ENSG00000197416,PF00061
ENSG00000197417,PF00370
ENSG00000197428,PF13853
ENSG00000197429,PF00651|PF01344|PF07707
ENSG00000197430,
ENSG00000197437,PF13853
ENSG00000197442,PF00069|PF13281
ENSG00000197444,PF00676|PF02779|PF16078|PF16870
ENSG00000197446,PF00067
ENSG00000197448,PF01323
ENSG00000197451,PF00076|PF08143
ENSG00000197454,PF13853
ENSG00000197457,PF00836
ENSG00000197461,PF00341|PF04692
ENSG00000197465,
ENSG00000197467,PF01391
ENSG00000197471,
ENSG00000197472,PF00096|PF01352|PF13912
ENSG00000197479,PF00028|PF08266|PF16492
ENSG00000197483,PF00096|PF13465|PF13894
ENSG00000197487,PF01296
ENSG00000197496,PF00083
ENSG00000197497,PF00096|PF01352
ENSG00000197498,PF04427
ENSG00000197506,PF01773|PF07662|PF07670
ENSG00000197520,PF14774
ENSG00000197530,PF00569|PF06701|PF12796|PF13606|PF13637|PF13857|PF13920
ENSG00000197532,PF13853
ENSG00000197535,PF00063|PF00612|PF01843
ENSG00000197536,
ENSG00000197540,PF00089
ENSG00000197548,PF00899|PF16420
ENSG00000197555,PF02145|PF11881
ENSG00000197557,
ENSG00000197558,PF00057|PF00090|PF00094|PF00754|PF01826|PF08742
ENSG00000197561,PF00089
ENSG00000197562,PF00071|PF07525
ENSG00000197563,PF00884|PF01663|PF04987
ENSG00000197565,PF01391|PF01413
ENSG00000197566,PF00096|PF01352|PF13912
ENSG00000197568,
ENSG00000197576,PF00046
ENSG00000197579,PF13923
ENSG00000197580,PF03055
ENSG00000197584,PF03185|PF09303
ENSG00000197586,PF01150
ENSG00000197587,PF00046|PF03826
ENSG00000197591,PF13853
ENSG00000197594,PF01033|PF01223|PF01663
ENSG00000197599,PF15450
ENSG00000197601,PF03015|PF07993
ENSG00000197603,PF15392
ENSG00000197608,PF00096|PF01352|PF13465|PF13912
ENSG00000197614,PF05507
ENSG00000197616,PF00063|PF01576|PF02736
ENSG00000197619,PF00096|PF01352|PF13912
ENSG00000197620,
ENSG00000197622,
ENSG00000197629,PF01823
ENSG00000197632,PF00079
ENSG00000197635,PF00326|PF00930
ENSG00000197641,PF00079
ENSG00000197646,PF08205|PF13927
ENSG00000197647,PF00096|PF01352|PF13894|PF13912
ENSG00000197651,PF15482
ENSG00000197653,PF03028|PF07728|PF08385|PF08393|PF12774|PF12775|PF12777|PF12780|PF12781
ENSG00000197658,PF00083|PF07690
ENSG00000197683,PF05287
ENSG00000197694,PF00018|PF00435|PF08726|PF13499
ENSG00000197696,PF02044
ENSG00000197702,PF00307
ENSG00000197705,PF00651|PF01344|PF07707
ENSG00000197706,PF13853
ENSG00000197712,PF05334
ENSG00000197713,PF00834
ENSG00000197714,PF00096|PF01352
ENSG00000197721,PF00084
ENSG00000197724,PF00628|PF02373
ENSG00000197728,PF01283
ENSG00000197734,
ENSG00000197745,PF01099
ENSG00000197746,PF02199|PF03489|PF05184
ENSG00000197747,PF01023
ENSG00000197748,
ENSG00000197753,PF10242
ENSG00000197756,PF01780
ENSG00000197757,PF00046
ENSG00000197763,PF00462|PF02852|PF07992
ENSG00000197766,PF00089
ENSG00000197768,PF07004
ENSG00000197769,PF02991
ENSG00000197771,PF09739
ENSG00000197774,PF02732
ENSG00000197776,PF13418|PF13854|PF13964
ENSG00000197779,PF00096|PF01352
ENSG00000197780,PF02269
ENSG00000197782,PF00096|PF01352|PF13912
ENSG00000197785,PF00004|PF12037
ENSG00000197786,PF13853
ENSG00000197790,PF13853
ENSG00000197798,PF13289
ENSG00000197808,PF00096|PF01352|PF13912
ENSG00000197816,PF14643|PF14644
ENSG00000197818,PF00999
ENSG00000197822,PF01284|PF07303
ENSG00000197826,PF14713
ENSG00000197837,PF15511
ENSG00000197838,PF00067
ENSG00000197841,PF00096|PF01352|PF13912
ENSG00000197849,PF13853
ENSG00000197852,PF15342
ENSG00000197857,PF00096|PF01352|PF13894|PF13912
ENSG00000197858,PF04114
ENSG00000197859,PF00090|PF05986|PF08686
ENSG00000197860,PF00515|PF13414|PF16546
ENSG00000197863,PF00096|PF01352|PF13912
ENSG00000197870,PF15240
ENSG00000197872,PF07159
ENSG00000197879,PF00063|PF00612|PF06017
ENSG00000197880,
ENSG00000197885,PF00071
ENSG00000197887,PF13853
ENSG00000197888,PF00201
ENSG00000197889,PF15163
ENSG00000197891,PF00083|PF07690
ENSG00000197892,PF00225|PF00498|PF01302|PF12423|PF12473|PF16183
ENSG00000197893,PF00412|PF00880
ENSG00000197894,PF00107|PF08240
ENSG00000197901,PF00083
ENSG00000197903,PF00125
ENSG00000197905,PF01285
ENSG00000197912,PF00004|PF01434|PF06480
ENSG00000197915,PF01023
ENSG00000197919,PF00143
ENSG00000197921,PF00010|PF07527
ENSG00000197928,PF00096|PF01352|PF13912
ENSG00000197930,PF04137
ENSG00000197933,PF01352|PF13894|PF13912
ENSG00000197935,PF00096|PF01352|PF13912
ENSG00000197937,PF00096|PF01352
ENSG00000197938,PF13853
ENSG00000197943,PF00017|PF00018|PF00168|PF00387|PF00388|PF16457
ENSG00000197948,PF00611|PF14604
ENSG00000197951,PF00096|PF13912
ENSG00000197953,PF07859
ENSG00000197956,PF01023
ENSG00000197958,PF00298|PF03946
ENSG00000197959,PF00169|PF00350|PF01031|PF02212
ENSG00000197961,PF00096|PF13894|PF13912
ENSG00000197965,PF07686
ENSG00000197969,PF06650|PF09333|PF12624|PF16908|PF16909|PF16910
ENSG00000197971,PF01669
ENSG00000197976,
ENSG00000197977,PF01151
ENSG00000197978,PF15070
ENSG00000197980,
ENSG00000197982,PF15855
ENSG00000197991,PF00028
ENSG00000197992,PF00059
ENSG00000197993,PF01431|PF05649
ENSG00000198000,PF00076
ENSG00000198001,PF07714
ENSG00000198003,
ENSG00000198010,PF03359
ENSG00000198015,PF10210
ENSG00000198018,PF01150
ENSG00000198019,PF13895|PF13927
ENSG00000198021,
ENSG00000198026,PF13894|PF13909
ENSG00000198028,PF00096|PF01352|PF13894|PF13912
ENSG00000198033,PF00091|PF03953
ENSG00000198034,PF00467|PF00900|PF01479|PF08071|PF16121
ENSG00000198039,PF00096|PF01352|PF13912
ENSG00000198040,PF00096|PF01352|PF13912
ENSG00000198042,PF01778|PF04874
ENSG00000198046,PF00096|PF01352|PF13912|PF16622
ENSG00000198049,PF00001|PF08983
ENSG00000198053,PF07654|PF07686
ENSG00000198054,
ENSG00000198055,PF00069|PF00615
ENSG00000198056,PF01896
ENSG00000198060,PF12906
ENSG00000198062,PF00023|PF12796
ENSG00000198064,PF06409
ENSG00000198074,PF00248
ENSG00000198075,PF00685
ENSG00000198077,PF00067
ENSG00000198081,PF00096|PF00651|PF12874
ENSG00000198083,PF13885
ENSG00000198087,PF00018|PF14604
ENSG00000198088,PF05064
ENSG00000198089,
ENSG00000198090,PF13885
ENSG00000198092,PF00089|PF01390
ENSG00000198093,PF00096|PF01352|PF13912
ENSG00000198099,PF00107|PF08240
ENSG00000198104,PF13853
ENSG00000198105,PF00096|PF01352
ENSG00000198108,PF05679
ENSG00000198113,PF06309
ENSG00000198121,PF00001
ENSG00000198125,PF00042
ENSG00000198128,PF13853
ENSG00000198129,PF13841
ENSG00000198130,PF16113
ENSG00000198131,PF00096|PF01352
ENSG00000198133,PF06541
ENSG00000198142,PF12796
ENSG00000198146,PF13894|PF13912
ENSG00000198156,PF06409
ENSG00000198157,PF01101
ENSG00000198160,PF00249|PF01448
ENSG00000198162,PF01532
ENSG00000198168,PF15811
ENSG00000198169,PF00096|PF01352|PF13912
ENSG00000198171,PF09756
ENSG00000198173,PF14642
ENSG00000198176,PF02319|PF08781
ENSG00000198178,PF00059
ENSG00000198182,PF00096|PF01352|PF13912
ENSG00000198183,PF01273
ENSG00000198185,PF01352|PF13912
ENSG00000198189,PF00106
ENSG00000198198,
ENSG00000198203,PF00685
ENSG00000198205,PF00096
ENSG00000198208,PF00069|PF04212
ENSG00000198211,PF00001|PF00091|PF03953
ENSG00000198216,PF00520|PF08763|PF16905
ENSG00000198218,PF12012
ENSG00000198223,PF09240
ENSG00000198225,PF00254
ENSG00000198231,PF00270|PF00271
ENSG00000198242,PF00276|PF03939
ENSG00000198246,PF01733
ENSG00000198252,PF00782
ENSG00000198258,PF00240
ENSG00000198265,PF00642|PF13086|PF13087
ENSG00000198270,
ENSG00000198271,PF13885
ENSG00000198276,PF00485|PF14681
ENSG00000198283,PF13853
ENSG00000198286,PF00619
ENSG00000198298,PF00096|PF01352
ENSG00000198300,PF02023|PF13912|PF13913
ENSG00000198301,PF05285|PF08158
ENSG00000198315,PF00096|PF01352|PF02023|PF13912
ENSG00000198324,PF00169
ENSG00000198326,PF15841
ENSG00000198331,PF15311
ENSG00000198336,
ENSG00000198342,PF00096|PF01352|PF13894|PF13912
ENSG00000198346,PF00096|PF01352|PF13912
ENSG00000198353,PF00046
ENSG00000198354,PF00400
ENSG00000198355,PF00069
ENSG00000198356,PF02374
ENSG00000198363,PF05118|PF05279|PF13432
ENSG00000198369,PF00568|PF05210
ENSG00000198373,PF00168|PF00397|PF00632
ENSG00000198380,PF01380|PF13522
ENSG00000198382,PF10186
ENSG00000198390,PF05287
ENSG00000198393,PF00096|PF01352|PF13912
ENSG00000198398,
ENSG00000198399,PF00018|PF00168|PF00621|PF07653|PF12763|PF14604|PF16652
ENSG00000198400,PF07714|PF13855|PF16920
ENSG00000198408,PF07555
ENSG00000198417,PF00131
ENSG00000198420,PF13402
ENSG00000198429,PF00096|PF01352|PF13894|PF13912
ENSG00000198431,PF00462|PF00890|PF02852|PF07992
ENSG00000198435,PF12796
ENSG00000198440,PF00096|PF01352
ENSG00000198443,PF01500|PF13885
ENSG00000198445,PF00118
ENSG00000198453,PF00096|PF01352|PF13912
ENSG00000198455,PF00096
ENSG00000198457,PF00067
ENSG00000198464,PF00096|PF01352|PF13912
ENSG00000198466,PF00096|PF01352|PF13912
ENSG00000198467,PF00261
ENSG00000198471,PF13695
ENSG00000198478,PF04908
ENSG00000198482,PF00096|PF01352|PF12874|PF13912
ENSG00000198483,PF00023|PF12796
ENSG00000198488,PF01762
ENSG00000198492,PF04146
ENSG00000198498,PF11176
ENSG00000198502,PF00969|PF07654
ENSG00000198513,PF02263
ENSG00000198515,PF00027|PF00520|PF16526
ENSG00000198517,PF03131
ENSG00000198520,
ENSG00000198521,PF00096|PF01352|PF13912
ENSG00000198522,PF03029
ENSG00000198523,PF04272
ENSG00000198535,
ENSG00000198538,PF00096|PF01352|PF12874
ENSG00000198542,PF07974
ENSG00000198546,
ENSG00000198551,PF00096|PF01352|PF13912
ENSG00000198553,PF02214
ENSG00000198554,PF00400|PF12341|PF12894
ENSG00000198556,PF01352|PF13912
ENSG00000198561,PF00514
ENSG00000198563,PF00270|PF00271
ENSG00000198569,PF02690
ENSG00000198570,PF14473
ENSG00000198573,PF07458
ENSG00000198574,PF00017
ENSG00000198576,
ENSG00000198585,PF00293
ENSG00000198586,PF00069
ENSG00000198589,PF02138|PF06469|PF13385|PF14844|PF15787
ENSG00000198590,
ENSG00000198597,PF00096|PF13909|PF16606
ENSG00000198598,PF00045|PF00413|PF01471
ENSG00000198601,PF13853
ENSG00000198604,PF00439|PF00628|PF02791|PF10537|PF15612|PF15613
ENSG00000198610,PF00248
ENSG00000198612,PF10075
ENSG00000198624,
ENSG00000198625,PF00641|PF02201|PF13920
ENSG00000198626,PF00520|PF00622|PF01365|PF02026|PF02815|PF06459|PF08454|PF08709|PF13833
ENSG00000198633,PF00096|PF01352
ENSG00000198642,PF00651|PF01344|PF07707
ENSG00000198643,PF15711
ENSG00000198646,PF13820
ENSG00000198648,PF00069|PF12202
ENSG00000198650,PF00155|PF07706
ENSG00000198663,
ENSG00000198668,PF13405|PF13499|PF13833
ENSG00000198670,PF00051|PF00089
ENSG00000198673,PF12020
ENSG00000198674,PF13853
ENSG00000198677,PF08238|PF13181|PF13432
ENSG00000198680,
ENSG00000198681,PF01454|PF12440
ENSG00000198682,PF01583|PF01747|PF14306
ENSG00000198689,PF00999
ENSG00000198690,PF08774
ENSG00000198691,PF00005|PF12698
ENSG00000198692,PF01176
ENSG00000198695,PF00499
ENSG00000198700,PF03810
ENSG00000198704,PF00255
ENSG00000198707,PF16574
ENSG00000198712,PF00116|PF02790
ENSG00000198715,PF15065
ENSG00000198718,PF12348
ENSG00000198719,PF00008|PF01414|PF07657|PF12661
ENSG00000198720,PF11904|PF12796
ENSG00000198721,PF00378|PF00887
ENSG00000198722,PF00130|PF00168|PF06292|PF10540
ENSG00000198723,PF15373
ENSG00000198727,PF00032|PF00033
ENSG00000198728,PF01803
ENSG00000198729,PF05361
ENSG00000198730,PF13181|PF13432|PF14559
ENSG00000198732,PF00086|PF07648|PF10591|PF16597
ENSG00000198734,PF00754|PF07732
ENSG00000198736,PF01641
ENSG00000198739,PF00560|PF13855
ENSG00000198740,PF00096|PF12874|PF13912
ENSG00000198742,PF00168|PF00397|PF00632
ENSG00000198743,PF00474
ENSG00000198746,PF01585
ENSG00000198752,PF00069|PF00130|PF00780|PF08826|PF15796
ENSG00000198753,PF01403|PF01437|PF01833|PF08337
ENSG00000198754,PF01144
ENSG00000198755,PF00687
ENSG00000198756,PF01755|PF13704
ENSG00000198758,PF00018|PF08416
ENSG00000198759,PF00629|PF07645
ENSG00000198763,PF00361|PF06444
ENSG00000198765,PF05483
ENSG00000198768,PF14921
ENSG00000198771,PF05177|PF15255
ENSG00000198774,
ENSG00000198780,
ENSG00000198783,
ENSG00000198785,PF00060|PF10613
ENSG00000198786,PF00361|PF00662|PF06455
ENSG00000198791,PF04857
ENSG00000198792,PF03619
ENSG00000198793,PF00454|PF02259|PF02260|PF08771|PF11865
ENSG00000198794,PF04144
ENSG00000198795,PF12874|PF13894|PF13912
ENSG00000198796,PF02816|PF07679
ENSG00000198797,PF01823
ENSG00000198798,PF01454|PF12440
ENSG00000198799,PF01463|PF07679|PF13855|PF13927
ENSG00000198804,PF00115
ENSG00000198805,PF01048
ENSG00000198807,PF00292
ENSG00000198812,PF13855
ENSG00000198814,PF00370|PF02782
ENSG00000198815,PF00250
ENSG00000198816,PF00096|PF13912
ENSG00000198818,PF04178
ENSG00000198821,PF02189|PF11628
ENSG00000198822,PF00003|PF01094|PF07562
ENSG00000198824,
ENSG00000198825,PF02383|PF09446|PF12456
ENSG00000198826,PF00620
ENSG00000198829,PF00001
ENSG00000198830,PF01101
ENSG00000198832,PF08806
ENSG00000198833,PF00179
ENSG00000198835,PF00029
ENSG00000198836,PF00350
ENSG00000198837,PF02141|PF03455|PF03456
ENSG00000198838,PF00520|PF00622|PF01365|PF02026|PF02815|PF06459|PF08454|PF08709
ENSG00000198839,PF12756
ENSG00000198840,PF00507
ENSG00000198841,PF08433
