Gene stable ID,SMART domains ID
ENSG00000259305,
ENSG00000182612,
ENSG00000081818,SM00112
ENSG00000112679,SM00195
ENSG00000188404,SM00032
ENSG00000188404,SM00034
ENSG00000188404,SM00181
ENSG00000113211,SM00112
ENSG00000113212,SM00112
ENSG00000239713,
ENSG00000106991,
ENSG00000165156,SM00355
ENSG00000165156,SM00389
ENSG00000108387,
ENSG00000120324,SM00112
ENSG00000269469,
ENSG00000145919,
ENSG00000165156,
ENSG00000171806,
ENSG00000177839,SM00112
ENSG00000177839,
ENSG00000162390,SM00234
ENSG00000197479,SM00112
ENSG00000279068,
ENSG00000187372,SM00112
ENSG00000162391,
ENSG00000189376,
ENSG00000090238,
ENSG00000112679,
ENSG00000182446,SM00547
ENSG00000182446,
ENSG00000104872,
ENSG00000113248,SM00112
ENSG00000000457,SM00220
ENSG00000173114,SM00409
ENSG00000173114,SM00369
ENSG00000173114,SM00082
ENSG00000173114,SM00408
ENSG00000173114,SM00013
ENSG00000173114,SM00365
ENSG00000110851,SM00355
ENSG00000110851,
ENSG00000000457,
ENSG00000172269,
ENSG00000093000,SM00160
ENSG00000196872,
ENSG00000049769,
ENSG00000093000,
ENSG00000184903,
ENSG00000185155,SM00389
ENSG00000282301,
ENSG00000135097,SM00360
ENSG00000160870,
ENSG00000163053,
ENSG00000271079,
ENSG00000000460,
ENSG00000261787,SM00353
ENSG00000173706,SM00179
ENSG00000173706,SM00181
ENSG00000181013,
ENSG00000173706,
ENSG00000266826,
ENSG00000113302,SM00408
ENSG00000185942,
ENSG00000100298,
ENSG00000205076,SM00276
ENSG00000205076,SM00908
ENSG00000224383,
ENSG00000205076,
ENSG00000224659,SM01379
ENSG00000160949,SM00028
ENSG00000160949,SM00248
ENSG00000160949,SM00368
ENSG00000215274,SM01379
ENSG00000172375,
ENSG00000133317,SM00276
ENSG00000133317,SM00908
ENSG00000108622,
ENSG00000105220,
ENSG00000178934,SM00276
ENSG00000178934,SM00908
ENSG00000161618,
ENSG00000007908,SM00181
ENSG00000007908,SM00032
ENSG00000007908,SM00034
ENSG00000117280,SM00174
ENSG00000117280,SM00176
ENSG00000117280,SM00175
ENSG00000117280,SM00173
ENSG00000117280,
ENSG00000116128,
ENSG00000007908,
ENSG00000274274,SM01379
ENSG00000236737,
ENSG00000172273,SM00355
ENSG00000275113,SM01379
ENSG00000151364,SM00225
ENSG00000189007,
ENSG00000186451,
ENSG00000164853,SM00389
ENSG00000234674,SM00240
ENSG00000234674,SM00249
ENSG00000151365,
ENSG00000172273,
ENSG00000121101,SM00248
ENSG00000259112,
ENSG00000147454,
ENSG00000090554,
ENSG00000166959,
ENSG00000121101,
ENSG00000151366,
ENSG00000168724,SM00355
ENSG00000168724,SM00271
ENSG00000168724,SM00451
ENSG00000139318,SM00195
ENSG00000139318,SM00450
ENSG00000136052,
ENSG00000162913,
ENSG00000187954,
ENSG00000172350,SM00382
ENSG00000172350,
ENSG00000205133,
ENSG00000162711,SM01289
ENSG00000162711,SM00368
ENSG00000162711,SM01288
ENSG00000143756,
ENSG00000034693,
ENSG00000142541,
ENSG00000226650,SM01114
ENSG00000226650,SM00129
ENSG00000162711,
ENSG00000001036,SM00812
ENSG00000185527,
ENSG00000178125,SM00365
ENSG00000162836,
ENSG00000118785,SM00017
ENSG00000126249,
ENSG00000104218,
ENSG00000266953,
ENSG00000101333,
ENSG00000204237,
ENSG00000048392,
ENSG00000113100,SM00112
ENSG00000113100,
ENSG00000136449,
ENSG00000253729,SM00146
ENSG00000253729,SM01344
ENSG00000253729,SM01343
ENSG00000160703,
ENSG00000253729,
ENSG00000185298,
ENSG00000156103,SM00235
ENSG00000156103,SM00120
ENSG00000176018,
ENSG00000156103,
ENSG00000176018,SM00257
ENSG00000170190,
ENSG00000160703,SM00368
ENSG00000163947,SM00325
ENSG00000163947,SM00233
ENSG00000088808,
ENSG00000214782,
ENSG00000197043,SM00335
ENSG00000178199,
ENSG00000100307,SM00298
ENSG00000163947,
ENSG00000100307,
ENSG00000160973,SM00339
ENSG00000164199,
ENSG00000164877,SM00132
ENSG00000088808,SM00248
ENSG00000088808,SM00326
ENSG00000106278,SM00194
ENSG00000106278,SM01057
ENSG00000106278,SM00060
ENSG00000106278,SM00404
ENSG00000143753,
ENSG00000164877,SM01203
ENSG00000164877,SM00033
ENSG00000143753,SM01269
ENSG00000137563,
ENSG00000168264,
ENSG00000167702,SM00129
ENSG00000187855,SM00353
ENSG00000165672,
ENSG00000066777,SM00222
ENSG00000248712,
ENSG00000066777,
ENSG00000123131,
ENSG00000173890,
ENSG00000170214,SM01381
ENSG00000160868,
ENSG00000111775,
ENSG00000154358,SM00325
ENSG00000154358,SM00409
ENSG00000154358,SM00408
ENSG00000154358,SM00060
ENSG00000154358,SM00406
ENSG00000154358,SM00015
ENSG00000154358,SM00233
ENSG00000166961,
ENSG00000136010,
ENSG00000203867,SM00360
ENSG00000203867,SM00451
ENSG00000170855,
ENSG00000147140,SM00360
ENSG00000101333,SM00149
ENSG00000101333,SM00239
ENSG00000101333,SM00148
ENSG00000147140,
ENSG00000173597,
ENSG00000112237,SM00385
ENSG00000151131,
ENSG00000257218,
ENSG00000121022,SM00232
ENSG00000172367,SM00228
ENSG00000069764,SM00085
ENSG00000112237,
ENSG00000111780,
ENSG00000154358,SM00220
ENSG00000121022,
ENSG00000082641,
ENSG00000111786,SM00360
ENSG00000164199,SM00237
ENSG00000109193,
ENSG00000133065,
ENSG00000133321,
ENSG00000154358,
ENSG00000082641,SM00338
ENSG00000221866,SM00429
ENSG00000221866,SM00630
ENSG00000221866,SM00423
ENSG00000170624,
ENSG00000113492,
ENSG00000185359,
ENSG00000175785,
ENSG00000166896,
ENSG00000196507,
ENSG00000170379,SM01276
ENSG00000265107,SM01089
ENSG00000265107,SM00037
ENSG00000185359,SM00064
ENSG00000185359,SM00288
ENSG00000172465,
ENSG00000283528,SM01276
ENSG00000177535,
ENSG00000198919,SM00184
ENSG00000259075,SM00458
ENSG00000259075,
ENSG00000172482,
ENSG00000151475,
ENSG00000198919,
ENSG00000257594,SM00458
ENSG00000108443,
ENSG00000214087,SM00178
ENSG00000214087,SM00177
ENSG00000214087,
ENSG00000076706,SM00408
ENSG00000076706,SM00409
ENSG00000143851,SM00194
ENSG00000143851,SM00404
ENSG00000163507,
ENSG00000139323,SM00320
ENSG00000145819,SM00233
ENSG00000145819,SM00326
ENSG00000145819,SM00324
ENSG00000108443,SM00133
ENSG00000108443,SM00220
ENSG00000145819,
ENSG00000125449,
ENSG00000133731,
ENSG00000125449,SM00185
ENSG00000143851,
ENSG00000139323,
ENSG00000113742,SM00360
ENSG00000267318,
ENSG00000125458,
ENSG00000237671,SM01379
ENSG00000113742,
ENSG00000189050,SM00184
ENSG00000172689,
ENSG00000133328,
ENSG00000264813,
ENSG00000189050,
ENSG00000227488,SM01379
ENSG00000137561,SM00516
ENSG00000137561,SM01100
ENSG00000271321,
ENSG00000159640,
ENSG00000214050,SM00256
ENSG00000214050,
ENSG00000176485,
ENSG00000183134,
ENSG00000159063,
ENSG00000110104,
ENSG00000215425,
ENSG00000205730,
ENSG00000110395,SM00184
ENSG00000110395,SM00165
ENSG00000205730,SM01265
ENSG00000110395,
ENSG00000261427,
ENSG00000164070,
ENSG00000173456,
ENSG00000186918,SM01366
ENSG00000186918,
ENSG00000103528,
ENSG00000162877,
ENSG00000143748,
ENSG00000175334,SM01023
ENSG00000176125,
ENSG00000175334,
ENSG00000103528,SM00239
ENSG00000235718,SM00192
ENSG00000235718,SM00042
ENSG00000235718,SM00063
ENSG00000235718,
ENSG00000196090,SM00194
ENSG00000196090,SM00137
ENSG00000196090,SM00060
ENSG00000196090,SM00404
ENSG00000223953,SM00110
ENSG00000223953,
ENSG00000196090,
ENSG00000215425,SM00490
ENSG00000215425,SM00487
ENSG00000123562,
ENSG00000121634,SM00037
ENSG00000121634,SM01089
ENSG00000177476,
ENSG00000183814,SM01135
ENSG00000153230,
ENSG00000197437,
ENSG00000079263,
ENSG00000241128,
ENSG00000185728,
ENSG00000183814,
ENSG00000175376,SM00652
ENSG00000175376,
ENSG00000044115,
ENSG00000206447,
ENSG00000169439,SM00294
ENSG00000206445,
ENSG00000169439,
ENSG00000169224,
ENSG00000143748,SM00382
ENSG00000236362,SM01379
ENSG00000036672,
ENSG00000167701,
ENSG00000164880,
ENSG00000113312,SM00028
ENSG00000215269,SM01379
ENSG00000149506,SM00018
ENSG00000149506,SM00241
ENSG00000149506,
ENSG00000170234,
ENSG00000205777,SM01379
ENSG00000173726,
ENSG00000170234,SM00293
ENSG00000177489,
ENSG00000189064,SM01379
ENSG00000169214,SM01381
ENSG00000196242,
ENSG00000224902,SM01379
ENSG00000149090,SM00042
ENSG00000149090,SM00179
ENSG00000149090,SM00181
ENSG00000149090,SM00032
ENSG00000149090,SM00020
ENSG00000216649,SM01379
ENSG00000087085,
ENSG00000160972,SM00248
ENSG00000079263,SM00297
ENSG00000079263,SM00258
ENSG00000079263,SM00249
ENSG00000160972,
ENSG00000154096,SM00406
ENSG00000231989,
ENSG00000198420,SM01276
ENSG00000154096,
ENSG00000173889,SM00454
ENSG00000198863,SM00593
ENSG00000198420,
ENSG00000198863,
ENSG00000141456,
ENSG00000172478,SM01265
ENSG00000228049,
ENSG00000172478,
ENSG00000146006,SM00369
ENSG00000205236,
ENSG00000088986,
ENSG00000146006,
ENSG00000008311,SM01003
ENSG00000008311,SM01002
ENSG00000270249,SM00107
ENSG00000088986,SM01375
ENSG00000131013,SM00360
ENSG00000131013,
ENSG00000166888,SM00964
ENSG00000166888,SM00252
ENSG00000150593,SM00544
ENSG00000131469,SM00739
ENSG00000135945,SM00292
ENSG00000110400,SM00406
ENSG00000110400,SM00409
ENSG00000110400,SM00408
ENSG00000173889,
ENSG00000008311,
ENSG00000262660,
ENSG00000131469,
ENSG00000135945,
ENSG00000183048,
ENSG00000170667,SM00323
ENSG00000170667,SM00107
ENSG00000170667,SM00233
ENSG00000170667,SM00239
ENSG00000174502,
ENSG00000100311,SM00141
ENSG00000166888,
ENSG00000267368,
ENSG00000135899,SM00258
ENSG00000135899,SM00297
ENSG00000135899,SM00249
ENSG00000214413,
ENSG00000267645,
ENSG00000102119,SM00540
ENSG00000102119,
ENSG00000178913,SM01370
ENSG00000102886,
ENSG00000178913,
ENSG00000135899,
ENSG00000075035,SM00321
ENSG00000173678,
ENSG00000158411,SM00745
ENSG00000262814,
ENSG00000120329,
ENSG00000158411,
ENSG00000189367,
ENSG00000197299,SM00490
ENSG00000197299,SM00487
ENSG00000197299,SM00956
ENSG00000197299,SM00341
ENSG00000144214,
ENSG00000156802,
ENSG00000224712,
ENSG00000197299,
ENSG00000214338,
ENSG00000162739,SM00409
ENSG00000185414,
ENSG00000123384,SM00192
ENSG00000123384,SM00179
ENSG00000123384,SM00181
ENSG00000075391,SM00323
ENSG00000075391,SM00233
ENSG00000075391,SM00239
ENSG00000162739,
ENSG00000241962,
ENSG00000255330,
ENSG00000273045,
ENSG00000188585,SM00034
ENSG00000110076,SM00282
ENSG00000110076,SM00294
ENSG00000171219,SM00036
ENSG00000171219,SM00233
ENSG00000171219,SM00133
ENSG00000171219,SM00109
ENSG00000171219,SM00220
ENSG00000007129,SM00409
ENSG00000007129,SM00408
ENSG00000118369,
ENSG00000156802,SM00382
ENSG00000156802,SM00297
ENSG00000125629,
ENSG00000137699,SM00336
ENSG00000007129,
ENSG00000105808,SM00323
ENSG00000105808,SM00107
ENSG00000105808,SM00233
ENSG00000105808,SM00239
ENSG00000123384,SM00135
ENSG00000221910,
ENSG00000188997,SM00225
ENSG00000108468,SM00300
ENSG00000108468,SM00298
ENSG00000170231,
ENSG00000188092,
ENSG00000110076,SM00181
ENSG00000188997,
ENSG00000105808,
ENSG00000137699,
ENSG00000166886,
ENSG00000221813,
ENSG00000221836,
ENSG00000162676,SM00355
ENSG00000167700,
ENSG00000221933,
ENSG00000174600,
ENSG00000139263,SM00365
ENSG00000139263,SM00369
ENSG00000139263,SM00409
ENSG00000139263,SM00408
ENSG00000139263,SM00082
ENSG00000168255,
ENSG00000184232,
ENSG00000139263,
ENSG00000167034,SM00389
ENSG00000135951,
ENSG00000145850,SM00409
ENSG00000145850,
ENSG00000130707,
ENSG00000180053,SM00389
ENSG00000273155,
ENSG00000006071,
ENSG00000144182,
ENSG00000226321,
ENSG00000215644,SM00008
ENSG00000215644,
ENSG00000179363,
ENSG00000137709,SM00389
ENSG00000137709,SM00352
ENSG00000104312,SM00220
ENSG00000205238,
ENSG00000137709,
ENSG00000104312,
ENSG00000188828,
ENSG00000179431,
ENSG00000158417,
ENSG00000181264,SM00724
ENSG00000006071,SM00382
ENSG00000181264,
ENSG00000127955,
ENSG00000115514,
ENSG00000113249,SM00409
ENSG00000127955,SM00275
ENSG00000100364,
ENSG00000185674,
ENSG00000160957,SM00490
ENSG00000160957,SM00487
ENSG00000049283,SM00273
ENSG00000049283,SM00726
ENSG00000055211,
ENSG00000110871,
ENSG00000160957,
ENSG00000049283,
ENSG00000113494,SM00060
ENSG00000068079,
ENSG00000140067,
ENSG00000113494,
ENSG00000022840,
ENSG00000021461,
ENSG00000166326,SM00336
ENSG00000067208,SM00164
ENSG00000067208,
ENSG00000188343,
ENSG00000104290,
ENSG00000066294,SM00409
ENSG00000104290,SM00063
ENSG00000104290,SM01330
ENSG00000105352,
ENSG00000142186,
ENSG00000136051,
ENSG00000022840,SM00184
ENSG00000164211,SM00234
ENSG00000066294,
ENSG00000164211,
ENSG00000182111,SM00349
ENSG00000182111,SM00355
ENSG00000198517,SM00338
ENSG00000137513,
ENSG00000123130,
ENSG00000183808,SM00360
ENSG00000183808,
ENSG00000205302,SM00312
ENSG00000205302,
ENSG00000007306,SM00409
ENSG00000002834,SM00227
ENSG00000002834,SM00326
ENSG00000002834,SM00132
ENSG00000007306,
ENSG00000164855,
ENSG00000196914,SM00228
ENSG00000196914,SM00233
ENSG00000196914,SM00325
ENSG00000002834,
ENSG00000130518,SM00015
ENSG00000100316,
ENSG00000033327,SM00233
ENSG00000130518,
ENSG00000006282,
ENSG00000135083,SM00385
ENSG00000135083,SM01332
ENSG00000179241,SM00192
ENSG00000167985,
ENSG00000123560,
ENSG00000188827,SM00225
ENSG00000134986,
ENSG00000170613,
ENSG00000123560,SM00002
ENSG00000113263,SM00107
ENSG00000256591,
ENSG00000110047,SM00027
ENSG00000113263,SM00233
ENSG00000113263,SM00326
ENSG00000113263,SM00252
ENSG00000113263,SM00219
ENSG00000197912,
ENSG00000110047,
ENSG00000100628,SM00969
ENSG00000100628,SM00253
ENSG00000100628,SM00248
ENSG00000188612,SM00213
ENSG00000225663,
ENSG00000002919,SM00312
ENSG00000188612,
ENSG00000100628,
ENSG00000149403,SM00079
ENSG00000149403,SM00918
ENSG00000002919,
ENSG00000130522,SM00338
ENSG00000197912,SM00382
ENSG00000135077,SM00409
ENSG00000168056,SM00181
ENSG00000168056,SM00179
ENSG00000135077,
ENSG00000162148,
ENSG00000155868,
ENSG00000182676,SM00248
ENSG00000184530,
ENSG00000189159,
ENSG00000170776,
ENSG00000168056,
ENSG00000164823,
ENSG00000104517,SM00119
ENSG00000104517,SM00517
ENSG00000104517,SM00396
ENSG00000154114,
ENSG00000104517,
ENSG00000221858,
ENSG00000221989,
ENSG00000244623,
ENSG00000221938,
ENSG00000213563,
ENSG00000146833,
ENSG00000160959,
ENSG00000146833,SM00184
ENSG00000146833,SM00336
ENSG00000146833,SM00449
ENSG00000225932,
ENSG00000221888,
ENSG00000186625,SM00382
ENSG00000142731,
ENSG00000109927,SM00241
ENSG00000109927,SM00181
ENSG00000109927,SM00216
ENSG00000109927,SM00832
ENSG00000109927,SM00539
ENSG00000109927,SM00215
ENSG00000126545,
ENSG00000186625,
ENSG00000254402,SM00369
ENSG00000254402,SM00409
ENSG00000254402,SM00408
ENSG00000254402,SM00082
ENSG00000254402,SM00013
ENSG00000128596,
ENSG00000100321,
ENSG00000070961,SM00831
ENSG00000070961,
ENSG00000130520,SM00651
ENSG00000109929,
ENSG00000170776,SM00233
ENSG00000170776,SM00109
ENSG00000170776,SM00325
ENSG00000172673,
ENSG00000075856,SM00386
ENSG00000075856,SM00360
ENSG00000131473,SM00881
ENSG00000149532,SM00360
ENSG00000131473,
ENSG00000149256,SM00181
ENSG00000149256,
ENSG00000159167,
ENSG00000075856,
ENSG00000198855,
ENSG00000254852,
ENSG00000100003,SM01100
ENSG00000100003,SM00516
ENSG00000110107,SM00320
ENSG00000110107,SM00504
ENSG00000163064,SM00389
ENSG00000110107,
ENSG00000158517,SM00312
ENSG00000158517,SM00326
ENSG00000128610,SM00355
ENSG00000149532,
ENSG00000128610,
ENSG00000100003,
ENSG00000104325,
ENSG00000175662,SM00288
ENSG00000133067,SM00365
ENSG00000133067,SM00369
ENSG00000133067,SM00364
ENSG00000133067,SM00013
ENSG00000175662,
ENSG00000158517,
ENSG00000213214,
ENSG00000102882,SM00220
ENSG00000156411,
ENSG00000249590,
ENSG00000185624,
ENSG00000102882,
ENSG00000099999,
ENSG00000100271,
ENSG00000099999,SM00184
ENSG00000050327,
ENSG00000183597,
ENSG00000204842,
ENSG00000019169,SM00202
ENSG00000180263,SM00064
ENSG00000180263,SM00325
ENSG00000180263,SM00233
ENSG00000019169,
ENSG00000180263,
ENSG00000104738,
ENSG00000099995,SM00213
ENSG00000099995,SM00648
ENSG00000099995,
ENSG00000106992,
ENSG00000144119,SM00110
ENSG00000143799,SM01336
ENSG00000143799,SM00773
ENSG00000143799,SM00292
ENSG00000143799,SM01335
ENSG00000187860,
ENSG00000267881,
ENSG00000104320,SM01348
ENSG00000104320,SM00240
ENSG00000086548,
ENSG00000086548,SM00408
ENSG00000086548,SM00409
ENSG00000050327,SM00233
ENSG00000050327,SM00325
ENSG00000050327,SM00326
ENSG00000100373,
ENSG00000147799,SM00139
ENSG00000147799,SM00456
ENSG00000147799,SM00324
ENSG00000104738,SM00350
ENSG00000145861,SM00110
ENSG00000104320,
ENSG00000212807,
ENSG00000244693,
ENSG00000242114,
ENSG00000243896,
ENSG00000221886,
ENSG00000221970,
ENSG00000105388,SM00409
ENSG00000105388,SM00408
ENSG00000105388,
ENSG00000263874,
ENSG00000196772,
ENSG00000197721,SM00032
ENSG00000197591,
ENSG00000160408,
ENSG00000204842,SM01272
ENSG00000131023,SM00220
ENSG00000164609,
ENSG00000182103,
ENSG00000131023,
ENSG00000137642,SM00602
ENSG00000137642,SM00060
ENSG00000137642,SM00192
ENSG00000137642,SM00135
ENSG00000117090,
ENSG00000162722,SM00184
ENSG00000162722,SM00449
ENSG00000162722,SM00589
ENSG00000162722,SM00336
ENSG00000238243,
ENSG00000240021,
ENSG00000177462,
ENSG00000141293,SM00326
ENSG00000141293,SM00233
ENSG00000177275,
ENSG00000141293,
ENSG00000198169,SM00349
ENSG00000198169,SM00355
ENSG00000175699,
ENSG00000187080,
ENSG00000176402,SM01089
ENSG00000176402,SM00037
ENSG00000204952,
ENSG00000197454,
ENSG00000103512,
ENSG00000203663,
ENSG00000198128,
ENSG00000196378,SM00349
ENSG00000196378,SM00355
ENSG00000012232,
ENSG00000259571,
ENSG00000100324,SM00332
ENSG00000117091,SM00409
ENSG00000115107,
ENSG00000106554,
ENSG00000160862,SM00407
ENSG00000160862,
ENSG00000068097,
ENSG00000156795,
ENSG00000235162,
ENSG00000128268,
ENSG00000185056,
ENSG00000147403,
ENSG00000107164,SM00322
ENSG00000120094,SM00389
ENSG00000196071,
ENSG00000120094,
ENSG00000154127,SM00165
ENSG00000154127,SM00326
ENSG00000162727,
ENSG00000178607,SM00564
ENSG00000178607,SM00580
ENSG00000178607,SM00220
ENSG00000178607,
ENSG00000077152,SM00212
ENSG00000109943,SM00409
ENSG00000069482,SM00071
ENSG00000109943,
ENSG00000100095,SM00042
ENSG00000100095,SM00032
ENSG00000198601,SM01381
ENSG00000110046,
ENSG00000136044,SM00462
ENSG00000136044,SM00233
ENSG00000228198,SM01381
ENSG00000171180,SM01381
ENSG00000111199,SM00248
ENSG00000106261,SM00355
ENSG00000106261,SM00431
ENSG00000106261,SM00349
ENSG00000136044,
ENSG00000186132,
ENSG00000253537,SM00112
ENSG00000177212,
ENSG00000109944,
ENSG00000177201,
ENSG00000013563,SM00476
ENSG00000254221,SM00112
ENSG00000177186,
ENSG00000188909,SM00389
ENSG00000141480,SM01017
ENSG00000213918,SM00476
ENSG00000177174,
ENSG00000111199,
ENSG00000240184,SM00112
ENSG00000013563,
ENSG00000141480,
ENSG00000213918,
ENSG00000196944,
ENSG00000198104,
ENSG00000240184,
ENSG00000113580,SM00399
ENSG00000113580,SM00430
ENSG00000240764,SM00112
ENSG00000141522,
ENSG00000253953,SM00112
ENSG00000113580,
ENSG00000242419,SM00112
ENSG00000242419,
ENSG00000183426,
ENSG00000104324,
ENSG00000126602,
ENSG00000253159,SM00112
ENSG00000253873,SM00112
ENSG00000125450,
ENSG00000173917,SM00389
ENSG00000253731,SM00112
ENSG00000102125,
ENSG00000120075,SM00389
ENSG00000204956,SM00112
ENSG00000100376,
ENSG00000182742,SM00389
ENSG00000253485,SM00112
ENSG00000253910,SM00112
ENSG00000262576,SM00112
ENSG00000235631,SM00184
ENSG00000235631,
ENSG00000253767,SM00112
ENSG00000154511,SM01299
ENSG00000158497,
ENSG00000254245,SM00112
ENSG00000254245,
ENSG00000102125,SM00563
ENSG00000262209,SM00112
ENSG00000254122,SM00112
ENSG00000120093,SM00389
ENSG00000173826,SM00100
ENSG00000173826,
ENSG00000253305,SM00112
ENSG00000276547,SM00112
ENSG00000122406,
ENSG00000175143,
ENSG00000081853,SM00112
ENSG00000120093,
ENSG00000077935,SM00968
ENSG00000253846,SM00112
ENSG00000126602,SM00387
ENSG00000108511,SM00389
ENSG00000180543,
ENSG00000227729,
ENSG00000261934,SM00112
ENSG00000081803,SM01145
ENSG00000204315,SM00028
ENSG00000132749,SM01114
ENSG00000128408,
ENSG00000109971,
ENSG00000132749,
ENSG00000276600,SM00174
ENSG00000276600,SM00176
ENSG00000276600,SM00173
ENSG00000276600,SM00175
ENSG00000054267,
ENSG00000196240,
ENSG00000042980,SM00050
ENSG00000042980,SM00608
ENSG00000042980,
ENSG00000156414,SM00847
ENSG00000156414,SM00333
ENSG00000156414,SM00490
ENSG00000156414,SM00487
ENSG00000196539,SM01381
ENSG00000169894,SM00200
ENSG00000169894,SM00181
ENSG00000100335,SM01265
ENSG00000203661,
ENSG00000081803,SM00233
ENSG00000135218,
ENSG00000169894,
ENSG00000145817,
ENSG00000100335,
ENSG00000133703,SM00174
ENSG00000133703,SM00175
ENSG00000133703,SM00173
ENSG00000188558,
ENSG00000133703,SM00176
ENSG00000133703,
ENSG00000166250,SM00408
ENSG00000166250,SM00406
ENSG00000166250,SM00409
ENSG00000182783,
ENSG00000205707,
ENSG00000188050,SM00184
ENSG00000069206,
ENSG00000183775,SM00225
ENSG00000214415,SM00275
ENSG00000089723,
ENSG00000069206,SM00050
ENSG00000069206,SM00608
ENSG00000156804,
ENSG00000155368,
ENSG00000172548,
ENSG00000183310,SM01381
ENSG00000089737,SM00490
ENSG00000089737,SM00487
ENSG00000110442,
ENSG00000137502,SM00173
ENSG00000137502,SM00176
ENSG00000137502,SM00175
ENSG00000137502,SM00174
ENSG00000184022,
ENSG00000134028,SM00050
ENSG00000134028,
ENSG00000137502,
ENSG00000177151,
ENSG00000054267,SM00501
ENSG00000054267,SM01014
ENSG00000054267,SM00333
ENSG00000130711,SM00355
ENSG00000130711,SM00317
ENSG00000187701,
ENSG00000164611,
ENSG00000171227,
ENSG00000108828,SM00829
ENSG00000189181,
ENSG00000108828,
ENSG00000235307,SM00297
ENSG00000175946,SM00875
ENSG00000175946,SM00612
ENSG00000175946,SM00225
ENSG00000203685,
ENSG00000077942,SM00104
ENSG00000077942,
ENSG00000196275,
ENSG00000188739,SM00360
ENSG00000188739,
ENSG00000110446,
ENSG00000166526,SM00349
ENSG00000166526,SM00355
ENSG00000166526,
ENSG00000110108,
ENSG00000241296,SM00407
ENSG00000137509,
ENSG00000166529,SM00355
ENSG00000166529,SM00431
ENSG00000006118,
ENSG00000149735,
ENSG00000241296,SM00921
ENSG00000130713,
ENSG00000068971,
ENSG00000128591,SM00557
ENSG00000128591,SM00033
ENSG00000077942,SM00181
ENSG00000077942,SM00179
ENSG00000110090,
ENSG00000152904,
ENSG00000243215,SM00407
ENSG00000243215,SM00920
ENSG00000259823,
ENSG00000165490,
ENSG00000196188,
ENSG00000187566,SM00184
ENSG00000143772,
ENSG00000169758,
ENSG00000106410,SM00389
ENSG00000115648,
ENSG00000135253,SM00832
ENSG00000135253,SM00215
ENSG00000135253,SM00216
ENSG00000135253,SM00214
ENSG00000272899,
ENSG00000175003,
ENSG00000128524,
ENSG00000180828,SM00353
ENSG00000168070,
ENSG00000104537,SM00335
ENSG00000055163,
ENSG00000162804,SM00032
ENSG00000162804,SM00179
ENSG00000162804,SM00539
ENSG00000162804,SM00060
ENSG00000162804,SM00181
ENSG00000074771,
ENSG00000167434,SM01057
ENSG00000170956,
ENSG00000161016,
ENSG00000167434,
ENSG00000205277,
ENSG00000170091,
ENSG00000175137,
ENSG00000123570,SM00173
ENSG00000123570,SM00175
ENSG00000123570,SM00174
ENSG00000123570,SM00176
ENSG00000147649,
ENSG00000103037,
ENSG00000172568,
ENSG00000100290,
ENSG00000167272,
ENSG00000263961,
ENSG00000135074,
ENSG00000023171,SM00568
ENSG00000023171,
ENSG00000136003,
ENSG00000140374,SM00893
ENSG00000122085,SM00733
ENSG00000137364,
ENSG00000136485,SM00320
ENSG00000122085,
ENSG00000128519,
ENSG00000135074,SM00608
ENSG00000135074,SM00050
ENSG00000172817,
ENSG00000140374,
ENSG00000168062,SM00338
ENSG00000125869,
ENSG00000168062,
ENSG00000171161,SM00355
ENSG00000171161,
ENSG00000100294,SM00827
ENSG00000100294,
ENSG00000161016,SM01383
ENSG00000161016,SM01382
ENSG00000166257,SM00409
ENSG00000166257,
ENSG00000158427,SM00152
ENSG00000158427,
ENSG00000118322,
ENSG00000130066,
ENSG00000166261,SM00431
ENSG00000166261,SM00355
ENSG00000166261,SM00349
ENSG00000273111,
ENSG00000166261,
ENSG00000221931,
ENSG00000196099,
ENSG00000116191,SM00147
ENSG00000116191,SM00233
ENSG00000204300,
ENSG00000116191,
ENSG00000196511,
ENSG00000130517,
ENSG00000143801,
ENSG00000181518,
ENSG00000171014,
ENSG00000116194,SM00186
ENSG00000181499,
ENSG00000116194,
ENSG00000196248,
ENSG00000100099,
ENSG00000136478,
ENSG00000198674,
ENSG00000196511,SM00983
ENSG00000143801,SM00730
ENSG00000254737,
ENSG00000236981,
ENSG00000280987,SM00451
ENSG00000280987,SM00360
ENSG00000234560,
ENSG00000280987,
ENSG00000125107,
ENSG00000182634,
ENSG00000175315,SM00043
ENSG00000128203,
ENSG00000142025,SM00301
ENSG00000203722,
ENSG00000118596,
ENSG00000081800,
ENSG00000120256,SM00089
ENSG00000120256,SM00192
ENSG00000120256,SM00765
ENSG00000123569,SM00427
ENSG00000175294,
ENSG00000204815,
ENSG00000176853,
ENSG00000120725,
ENSG00000204815,SM00028
ENSG00000108830,SM00175
ENSG00000108830,SM00174
ENSG00000108830,SM00173
ENSG00000120253,SM00320
ENSG00000117335,SM00032
ENSG00000120253,
ENSG00000274070,
ENSG00000164520,
ENSG00000273003,SM00177
ENSG00000117335,
ENSG00000110002,SM00609
ENSG00000110002,SM00327
ENSG00000213465,SM00175
ENSG00000213465,SM00178
ENSG00000213465,SM00177
ENSG00000155229,
ENSG00000197309,
ENSG00000135362,
ENSG00000197849,
ENSG00000255298,
ENSG00000197905,SM00426
ENSG00000197905,
ENSG00000110025,SM00745
ENSG00000110025,SM00312
