Ensembl_ID,Motifs
ENSG00000184945,
ENSG00000172238,NF-Y_3-2|Pou2f1_1-1|Pou2f1_8-1|Pou3f2_3-1|NF-Y_1-1|AhR::Arnt_2-1|KROX-1
ENSG00000104969,Egr_4-1|Nrf-1_2-2|Ebox-1|Myc_3-1|Myc_5-1|Myc_4-1|Myc_6-1|E2A_2-1|Myf_4-1|Sp1_3-1
ENSG00000188386,Tcf_2-1
ENSG00000248727,HEB-1|Sp1_3-1|Sp4-1|GABP_3-1|Ascl2-1|E2A_1-1|Tal1-1|AP-4_3-1|Irf_11-1|CTCF-1
ENSG00000133961,Nkx2_8-1|GATA_13-1|HNF4_6-1|LRH1-1|NRSF_3-1|STAT_12-2|Hoxb9-1|FEV-1|CHX10-1|PPARG_1-1|RAR-1|NR4A2-1|HNF4_8-1|TLX1::NFIC-2|PU.1_3-1|AP-1_3-1
ENSG00000225940,RREB-1_1-1|OTX-1|Bach2-1|AP-1_2-1|Arid3a_2-2
ENSG00000170949,GABP_3-1|GABP_1-1|Ehf-1|Sp1_3-2|Elk1_3-1|Klf7-1
ENSG00000100504,Sp4-1|Sp1_3-1|Egr_3-1|NR3C_5-1|NR3C_3-1|HNF4_5-1|HNF4_1-1
ENSG00000155833,Lhx3_1-1|Mef2_4-1
ENSG00000006042,Zfp161_3-1|Zic_1-1|Zic_3-1
ENSG00000137449,Nrf-2_2-2|Maf_2-2|Nrf-2_3-2|Sp4-1|Klf7-2|Sp1_3-3|MIF-1-1|Zfp161_3-3|Bach2-1|NRSF_3-1|Ascl2-2|HEN1_2-1
ENSG00000214967,
ENSG00000157426,ATF_2-1|ATF3-1|CREB_5-1|ATF_3-1
ENSG00000095015,CACD_2-1|NERF1a-1|Ets_2-1|Ets_4-1|GABP_3-1|RREB-1_1-1|E2A_1-1|Sp4-2|Sp1_3-3|KROX-1|Egr_3-1|Klf7-1|Mrg_2-1|Tcf_2-1|HNF4_6-1|Tcf_4-1|Tcf_1-1|Ets_1-1|Err-alpha-1|RORalpha1_1-1
ENSG00000125459,Klf7-1|Sp1_3-1
ENSG00000104814,PU.1_3-1|NERF1a-1|Elk1_1-1|Ets_4-1|Sp1_3-2|Nrf-1_2-3|Klf7-1|Sp4-1|KROX-1|Egr_3-1|Zfp161_3-1|Arnt_1-1|Stra13_1-1|Ebox-1|Myc_4-2|Elk1_3-1|Nrf-2_1-1|Elf1-1
ENSG00000120314,HNF4_8-1|GABP_1-1|Tel2-1|Elk1_3-1|Klf7-1|Sp4-1|Sp1_3-1|GABP_3-1
ENSG00000103489,Tcf_4-1|YY1_2-1|Sp4-1|NF-E2-1|AP-1_1-1|AP-1_2-1|Err-alpha-1|GCNF-1|NR4A2-1|SF1-1
ENSG00000149554,Ascl2-1|Zfp161_3-2|E2F_2-1|E2F_5-1|E2F_6-1|E2F_7-1|Klf7-1|Sp1_3-1
ENSG00000174876,
ENSG00000256453,Sp1_3-2|HEB-1|NF-Y_3-1|NF-Y_2-1|GATA_14-1
ENSG00000183840,Sp1_3-1|Maf_2-1|NF-E2-1|HNF1_7-2|HNF1_6-2|HNF1_1-2|HNF1_3-1|Zic_1-1
ENSG00000163104,GABP_3-1|GABP_1-1|Nobox_1-1
ENSG00000268028,AP-4_3-1|Brachyury_2-1|Pou2f1_4-1|CTCF-1
ENSG00000198042,STAT_1-2|STAT_5-2|GABP_2-1|Elk1_2-1|GABP_1-1
ENSG00000139631,Sp1_3-3|Egr_4-1|GABP_3-1|GABP_1-1|Tel2-1|PU.1_3-1|CTCF-1|Sp4-2|NRSF_2-1|STAT_12-1|Mrg1::Hoxa9_1-1|Pax-6_1-1|NR3C_3-1|Tal1-1|E2A_3-1
ENSG00000011105,Klf7-1|Sp4-1|Sp1_3-1|E2A_1-1|AP-4_3-1|Obox3-1|Mef2_5-1
ENSG00000048649,Srf_4-2|NRSF_3-1|Srf_2-1|NRSF_1-1|RREB-1_1-1|NF-kappaB_2-1|Sp1_3-6|Egr_3-2|GLI-1|HNF4_5-1|Irf_11-1|Sp4-2|Pax-5_3-1|KROX-1|Klf7-1|CTCF-1
ENSG00000058335,Sp1_3-1|Maf_2-1|NRSF_1-1|NRSF_2-1|NRSF_3-1|Gfi1_1-1|Dlx3-1|Mef2_5-1|Mef2_4-1
ENSG00000171126,Hoxb3-1|Sp1_3-1|Otx2-1|Klf7-1|CTCF-2
ENSG00000105810,RREB-1_1-2|Sp1_3-1|Egr_3-1|RBP-Jkappa_2-1|TEF-1_2-1|Tcf_4-1|Elk1_3-1|NF-kappaB_3-1|NF-I_2-1|Foxo_2-1|Nkx3_3-1|Gbx1-1|Gbx2-2|Msx2-1|Hoxa5_2-1|Hoxa3_2-1|Hoxc6-1|Dlx5-1
ENSG00000133874,FEV-1|Hoxb7-1|Pax-6_3-1|Pax7-1|OTX-1|HEB-1|Tal1-1|AP-4_3-1|RREB-1_1-1|GCNF-1|NF-Y_3-1
ENSG00000012048,Octamer-1|Rfx_5-1|Rfx_2-1|CREB_5-1|YY1_5-1|Klf7-1
ENSG00000248801,E2F_6-1|Sp4-1|Sp1_3-2|Egr_3-1|Myf_3-1|Rfx_5-1
ENSG00000269422,
ENSG00000130294,YY1_5-1|Lmo2-complex_1-1|Sp1_3-1|HEB-1|Jundm2-2|ATF_2-1|ATF_3-2|ATF3-1|CREB_5-2|ATF4-1
ENSG00000081479,Tcf_1-1|Dlx3-1|Hoxa9-1|Cdx2_2-1|Nkx2_8-1|NF-kappaB_5-1|MIF-1-1|Rfx_5-1|Hoxa13-1|E2F_5-1|RBP-Jkappa_2-1|Sp4-1|Sp1_3-1|Myc_3-1|Nrf-1_2-1
ENSG00000172009,Ebox-1|Myc_3-1|Myc_5-1|Myc_4-1|Myc_6-1|E2A_2-1|Myf_4-1|Sp1_3-2|Klf7-1|znf143-1
ENSG00000170954,Nrf-1_2-1|Klf7-1
ENSG00000133878,RREB-1_1-1|Mef2_4-1
ENSG00000187733,
ENSG00000167900,NF-Y_3-1|Sp4-1|Sp1_3-3|CTCF-1|Egr_3-1
ENSG00000111218,MafB_2-1
ENSG00000205413,Irf_11-1
ENSG00000167515,Sp1_3-4|Arnt_1-1|Myc_4-4|Klf7-3|Stra13_1-2
ENSG00000135677,Prrx2_1-1|Myf_2-1|NF-Y_3-1|Sp4-2|Klf7-1|Sp1_3-3|Stra13_2-1|Stra13_1-4|Ebox-1|Myc_4-2
ENSG00000136824,Sp1_3-2|Tcf_1-1
ENSG00000198890,Ets_2-1
ENSG00000172164,Sp1_3-1|E2A_3-1|Zfp161_3-1|RREB-1_1-1|Bach1-1|STAT_9-1|NRSF_2-1
ENSG00000163145,Nkx6-1_1-1|STAT_14-1|SF1-1|GABP_1-1|E2A_5-1|NF-kappaB_2-2|NF-kappaB_1-1
ENSG00000196335,E4F1-1|Arnt_1-1|Myc_4-2|HNF6-1
ENSG00000221900,
ENSG00000165084,E2F_6-1|Sp4-1|Sp1_3-2|Egr_3-1|Myf_3-1|Rfx_5-1
ENSG00000214940,
ENSG00000087884,Srf_4-2|NRSF_3-1|Srf_2-1|NRSF_1-1|RREB-1_1-1|NF-kappaB_2-1|Sp1_3-6|Egr_3-2|GLI-1|HNF4_5-1|Irf_11-1|Sp4-2|Pax-5_3-1|KROX-1|Klf7-1|CTCF-1
ENSG00000235711,Sp1_3-1|KROX-1|Egr_4-1|RREB-1_1-1|FEV-1|NRSF_1-1|NRSF_2-1|NRSF_3-1
ENSG00000170961,Ascl2-3|Mrg1::Hoxa9_2-1|GABP_3-2|LXR_1-1|LXR_3-1|LXR_2-1|Foxd3-1|Mef2_5-1|Mef2_1-1|Prrx2_1-1|CTCF-1|Sp1_3-1
ENSG00000127507,
ENSG00000150551,HEN1_1-1|Lmo2-complex_1-1|KROX-4|NERF1a-1|Ets_2-1|Egr_2-1|Egr_3-1|Sp4-2|Myf_3-2|Ascl2-1|Zfp161_3-1|RORalpha1_3-1|E2A_1-1|Myf_2-1|Klf7-1|Sp1_3-1|AP-2_7-1|Hlx1-1|Prrx2_1-1|Hoxd8-1
ENSG00000178764,RAR-1|NR4A2-1|Myf_4-1|NF-kappaB_1-1|NF-kappaB_3-1|Pou2f1_9-1|NF-I_2-1|Pou2f1_1-1|Octamer-1|RBP-Jkappa_2-1|NERF1a-1|Ets_4-1|ATF4-1|E2A_1-1|Klf7-1
ENSG00000177409,NF-I_2-1|Nrf-2_2-1|Nrf-2_3-1|Irf_11-1|Irf_7-1|Hoxa5_3-1
ENSG00000170419,Pax-6_3-1|Lhx3_1-1|ATF_4-1|Octamer-1|NRSF_1-1|NRSF_3-1|TEF-1_2-1|Mrg_2-1
ENSG00000166557,Sp4-1|Nrf-1_2-1|GABP_3-1|GABP_1-1|Tal1-1
ENSG00000205022,INSM1-1|HEB-1|Tal1-1|AP-4_3-1
ENSG00000057935,Sp1_3-1|Otx2-1|Klf7-1|CTCF-2|FEV-1|Lhx3_2-2
ENSG00000233024,
ENSG00000205899,Egr_2-1|Sp1_3-1
ENSG00000185247,
ENSG00000187688,CTCF-1|Sp1_3-1|KROX-1|Tal1beta-1|Myf_4-1|RREB-1_1-1
ENSG00000184811,HEB-1|Nrf-2_2-1|Nrf-2_3-1
ENSG00000170445,HEB-1|AP-1_2-1|AP-1_3-1|Ehf-2|Elk1_2-1|Elk1_3-1|GABP_3-1|GABP_1-1|PPARG_3-1
ENSG00000169330,Ascl2-1|Zic_1-1|Arnt_1-1|Stra13_1-2|Nkx2_8-1|Sp1_3-1|Sp4-1|ATF6-1|Hoxb13-1|Rfx_3-1
ENSG00000132432,Sp4-1|KROX-1|Nrf-1_2-1|Elk1_3-1
ENSG00000172006,Nrf-1_2-1
ENSG00000136371,Zfp161_3-1|GABP_3-1|GABP_1-1
ENSG00000156687,OTX-1|GATA_13-1|Hoxb6-1|Bsx-2|Dlx2-1|HEN1_1-2|Klf7-1|Sp1_3-1|NF-Y_3-1|NF-Y_2-1|Esr1_1-1|Esr2-1|Tcf_1-1|FEV-1|Lhx3_1-1
ENSG00000149262,Sp1_3-1|LRH1-1|GCNF-1
ENSG00000113240,STAT_12-2|Err-alpha-1|RORalpha1_1-1|SF1-1
ENSG00000108953,Sp4-2|KROX-3|YY1_5-3|YY1_3-1|Nanog-1|FEV-1|YY1_2-1|YY1_4-1|Nrf-1_2-2|Myf_4-1|Sp1_3-1
ENSG00000186881,NF-I_2-1
ENSG00000148136,Tal1beta-1
ENSG00000259332,Klf7-1|Sp1_3-2
ENSG00000189366,CTCF-1
ENSG00000204246,Hoxa5_2-1
ENSG00000136986,Klf7-1|PU.1_3-1|Elf1-1|GABP_3-1|Sp1_3-1|Phox2a-1|Hoxb4-1|Hoxa5_3-1|Prrx2_1-1
ENSG00000180953,Klf7-1|Sp1_3-2
ENSG00000186943,
ENSG00000228032,Hlxb9-1|Msx2-1|En-1_3-1|Vax2-1
ENSG00000132031,Tal1beta-1|TEF-1_2-1|NR3C_5-1|NR3C_3-1
ENSG00000176771,Bach1-1|Bach2-1|AP-1_3-1|NERF1a-1|Ascl2-1|Sp1_3-1|Foxc1_1-1|Obox6-1|Foxa_4-1|RREB-1_1-1|HNF6-1
ENSG00000142687,Gfi1_1-1|RREB-1_1-2|NR3C_5-1|Ascl2-2|Myf_2-1|AP-4_3-2|Foxa_1-1|Foxj2_1-1|Foxd1_1-1|Foxa_2-1|E2A_3-1|Tal1-1|HEB-1|MAZR-1|Sp1_3-2|GABP_3-1|YY1_2-1|YY1_4-1|YY1_5-1|YY1_3-1|Egr_2-2|KROX-2|Egr_3-2|Jundm2-2|ATF3-2|Klf7-1|MIF-1-1|RXR::LXR-1|LRH1-1|NR4A2-1|SF1-1|HNF4_8-1|NF-E2-1|AP-1_1-1|AP-1_2-1|Crx_2-1|Rfx_5-1|Hsf_3-1|Elf1-1|Nanog-1|Olf-1_1-1
ENSG00000255800,
ENSG00000259642,Pitx3-1|Klf7-1|Sp1_3-2
ENSG00000257019,Hoxb13-1
ENSG00000257028,Klf7-1|Sp1_3-2
ENSG00000258986,GABP_1-1|Nrf-1_2-1|NRSF_1-1|NRSF_2-1|NRSF_3-1|Hoxd8-2|Pou3f4-2|Dbx2-2|En-1_3-1|Esx1-2|Hoxb7-2|Phox2a-2|Vax2-2|Pax-6_3-1|Hoxa7_2-1|Hoxb4-1|Hoxc6-1|Arid3a_2-1|Pax7-1|Lhx3_2-1|Msx-1_2-1|Lhx3_1-1
ENSG00000130038,
ENSG00000136839,
ENSG00000162631,RREB-1_1-1|KROX-1|Sp4-1|Sp1_3-1|Pou2f1_8-1|Egr_3-1|Mrg1::Hoxa9_2-1|Mrg_2-1|Tgif1_2-1|CREB_1-1|NF-kappaB_4-1|Egr_4-1
ENSG00000140379,Egr_4-1|Irf_11-1|Elf1-2|PU.1_3-1
ENSG00000179055,
ENSG00000188153,Sp4-1|Klf7-1|Sp1_3-1|Tgif1_2-1|Lhx4-1|Nkx6-1_1-1|Pax-6_3-1|Arid3a_2-2
ENSG00000129993,Myf_3-1|E2A_1-2|E2A_3-1|Ebox-1|Bach2-1|Sp4-1|HEB-1|HEN1_1-1|Ets_2-1|PU.1_3-1|Elf1-1|RREB-1_1-1
ENSG00000136783,Sp1_3-2|Nrf-1_2-2|Gsc-1|STAT_9-1
ENSG00000149182,Rfx_2-1|En-1_3-1|Err-alpha-1|RORalpha1_1-1|SF1-1|Klf7-1|NF-Y_3-1|Sp1_3-1|Sp4-1|CTCF-1
ENSG00000171116,
ENSG00000169131,Klf7-1|Sp1_3-1|STAT_9-1
ENSG00000188175,Lhx3_1-1|Foxa_1-2|Ascl2-2|HEN1_2-2|Tal1beta-1|E2A_2-1|Myf_4-1|Mef2_4-1|AREB6_3-1|PU.1_3-1|Hoxb13-1|CTCF-1
ENSG00000114547,ATF_2-1
ENSG00000165028,
ENSG00000155542,Sp1_3-5|Sp4-4|Klf7-1
ENSG00000166008,CREB_5-1
ENSG00000168256,STAT_9-2|RREB-1_1-1|ATF3-1|Nkx2_8-1|Myf_2-1|NF-Y_3-2|NF-Y_1-2|NF-Y_2-1|TEF-1_2-1|NF-I_2-1|Nkx6-1_2-1|RXR::LXR-1
ENSG00000156009,
ENSG00000164253,Tal1-1|NERF1a-1|Rfx_2-2|Rfx_5-1|Irf_11-1|Hoxa5_3-2|Lhx4-1|CHX10-1|Gfi1_1-1|RORalpha1_2-1
ENSG00000184601,Dlx3-1|HEB-1
ENSG00000185164,Sp1_3-2|Klf7-1|Nrf-1_2-1|CTCF-1
ENSG00000116688,Bach1-1|Sp1_3-3|Klf7-1|Sp4-2|Elk1_2-1|znf143-1|KROX-1|Egr_3-1|AP-2_7-1
ENSG00000016391,AP-1_2-1|PPARG_1-2|PPARG_3-1|HNF4_8-1|HNF4_1-1
ENSG00000163106,OTX-1|Octamer-1|Rfx_2-1
ENSG00000131969,HNF4_8-1|STAT_9-1|Gbx2-1|Hlxb9-2|Phox2a-2|Pou3f2_4-1|Pax7-1|Hoxb7-1|Vax2-1
ENSG00000086666,Elk1_2-1|LXR_3-1|Sp1_3-3|Klf7-2|Arid3a_2-1|Myf_3-1
ENSG00000196569,Hsf_3-1|Ascl2-2|HEN1_2-2|GCNF-1|STAT_12-2|Pou3f2_4-1|Arid3a_2-1|Dbx2-1|Pou4f3-1|Vax2-1|Hoxa13-1
ENSG00000056736,PPARG_1-2|PPARG_3-1|HNF4_8-1|HNF4_1-1
ENSG00000128059,E2F_6-2|Myc_3-1|Myc_6-2|AP-4_3-1|Klf7-1|Sp1_3-2|Nrf-1_2-1
ENSG00000183077,NF-Y_3-1|Sp4-1|Sp1_3-3|CTCF-1|Egr_3-1
ENSG00000114805,STAT_14-1|Ehf-1|Elf3-1|Tel2-1|Rfx_2-1|Nrf-1_2-1|Sox_4-1|Pou5f1_2-1|Pou2f1_7-1|Crx_1-1|Irf_11-1|RAR-1|AREB6_2-1|Arid3a_2-1
ENSG00000165029,LXR_1-2|LXR_3-2|LXR_2-2|Srf_6-1|Sp1_3-2|Myc_3-1|Myc_6-1
ENSG00000178982,PU.1_3-1|NERF1a-1|Elk1_1-1|Ets_4-1|Sp1_3-2|Nrf-1_2-3|Klf7-1|Sp4-1|KROX-1|Egr_3-1|Zfp161_3-1|Arnt_1-1|Stra13_1-1|Ebox-1|Myc_4-2|Elk1_3-1|Nrf-2_1-1|Elf1-1
ENSG00000197937,GABP_1-1|Nrf-1_2-1|Sp4-1|Klf7-2|Sp1_3-2
ENSG00000167193,ATF3-1
ENSG00000151364,CTCF-1
ENSG00000259112,
ENSG00000151365,Tal1-1|TLX1::NFIC-1|Ascl2-1
ENSG00000048342,NR4A2-1|Rfx_5-1|Ets_4-1|Gfi1_1-1
ENSG00000064419,Hsf_3-1|Klf7-1|Sp4-1|Sp1_3-1|KROX-1|Egr_3-1|Ehf-1|LXR_2-1|GABP_1-1|Tel2-1
ENSG00000197497,Sp4-2|Klf7-1|Sp1_3-1
ENSG00000269686,Pbx-1_1-1|Hoxd8-1|Pbx-1_2-1|Pbx-1_3-1|Tcf_2-1|Tcf_4-1
ENSG00000151366,
ENSG00000134940,CTCF-1
ENSG00000163882,RREB-1_1-1|CACD_2-1|Myf_3-1|Egr_2-1|HNF4_5-1|CTCF-1|GABP_1-1|Nrf-1_2-2
ENSG00000152127,Pbx-1_2-1|CTCF-1|E2A_1-1|CACD_2-1|INSM1-1|RREB-1_1-1
ENSG00000204264,Elk1_1-1|Irf_11-1
ENSG00000197928,GABP_3-1|GABP_1-1|Ehf-1
ENSG00000100897,LRH1-1|Elk1_3-1|Pbx-1_3-1|Sp4-1|Sp1_3-1|GLI-1|Zic_1-1|Zic_2-1|Zic_3-1|Myc_5-1|Myc_3-1|Myc_6-1|NF-Y_2-1|NF-Y_3-2|NF-Y_1-2|GATA_14-1|Myf_4-1
ENSG00000178338,STAT_9-1
ENSG00000186300,CREB_1-1|Jundm2-2|ATF_3-1|CREB_5-2|Sp4-1|Klf7-1|NF-Y_1-1
ENSG00000141316,
ENSG00000025293,Sp4-2|Klf7-2|Sp1_3-2|KROX-1|Nanog-1|Elf1-1
ENSG00000134215,Esr1_3-1|Rfx_5-1|Irf_11-1|Ets_4-1|E2F_7-1|RREB-1_1-1|Nrf-1_2-1|Mef2_1-1
ENSG00000075275,Klf7-2|Sp1_3-1
ENSG00000130402,Klf7-1|Sp1_3-1|Zfp161_3-4|Nrf-1_2-1
ENSG00000156787,Klf7-1|PU.1_3-1|Elf1-1|GABP_3-1|Sp1_3-1|Phox2a-1|Hoxb4-1|Hoxa5_3-1|Prrx2_1-1
ENSG00000172000,NF-Y_3-1
ENSG00000198939,Sp1_3-1|Ascl2-1|RXR_1-1
ENSG00000023041,
ENSG00000068697,RREB-1_1-1|KROX-1|Nrf-1_2-1|HNF4_5-1|RAR-1|NR4A2-1|Sp4-1|Klf7-1|Sp1_3-1
ENSG00000165912,Ascl2-1|Olf-1_1-1|Foxa_4-1|AP-1_2-1|Sp4-2|KROX-2|Sp1_3-3|Tal1beta-1|Hsf_1-1|Myf_3-1|E2A_1-1|Myf_2-1|Mef2_5-1|Mef2_4-1|Barx2-2|En-1_3-1|Esx1-2|Hoxa3_2-1|Lhx8-1|Msx-1_2-1|Prrx1-2|Pax-6_3-1|Hoxb4-1|Nkx6-1_2-1|Nobox_2-1|Pou3f2_4-1|Pax7-1|Hoxd8-1|Nkx6-1_3-2|Phox2a-1|Pou4f3-2|Lhx3_2-1|Pou3f4-1|Hlx1-2|Eomes-1|Lhx3_1-1|Pou6f1_2-1|RP58-1|Nkx2_8-1
ENSG00000171970,CREB_5-2
ENSG00000172482,Pdx1_2-1|Pbx-1_2-1
ENSG00000159063,NF-kappaB_2-1|Nrf-1_2-3|Elk1_3-1
ENSG00000155545,Hoxc9-1|Hoxa9-1|Pou2f1_8-1|Gfi1_1-1
ENSG00000134461,
ENSG00000203485,Bach2-1|AP-1_2-1|Klf7-1|Myc_4-1|Myc_6-1|PPARG_3-1|Sp1_3-1
ENSG00000175691,ATF_2-1|CREB_5-1
ENSG00000075240,Nrf-1_2-1
ENSG00000233863,
ENSG00000205018,Crx_2-1|Gsc-1|Pou3f4-1|Nkx6-1_2-1|FEV-1|Tal1beta-1
ENSG00000196131,
ENSG00000240065,Elk1_1-1|Irf_11-1
ENSG00000020129,CEBPD-1|Mrg_2-1|Gfi1_1-1|RREB-1_1-1|NR3C_5-1|Ascl2-2|Myf_2-1|AP-4_3-2|Foxa_1-1|Foxj2_1-1|Foxd1_1-1|Foxa_2-1|E2A_3-1|Tal1-1|HEB-1|MAZR-1|Sp1_3-2|GABP_3-1|YY1_2-1|YY1_4-1|YY1_5-1|YY1_3-1|Egr_2-2|KROX-2|Egr_3-2|Jundm2-2|ATF3-2|Klf7-1|MIF-1-1|RXR::LXR-1|LRH1-1|NR4A2-1|SF1-1|HNF4_8-1
ENSG00000228567,
ENSG00000163098,
ENSG00000162881,
ENSG00000004766,Nkx2_8-1|Klf7-1|Sp1_3-1|znf143-1|Ebox-1
ENSG00000146648,Sp1_3-2|HEN1_2-1|CEBPD-1
ENSG00000111490,Hoxb9-1|Hoxd8-1|E2A_1-1|Myf_4-1|E2A_2-2|Elf1-1|Gsc-1|Crx_1-1|Elf3-1
ENSG00000104953,NF-Y_1-1|NF-Y_3-1|Sp4-1
ENSG00000213799,Klf7-1|GABP_1-1
ENSG00000178187,Nrf-1_2-1|STAT_14-1
ENSG00000162882,Tal1beta-1
ENSG00000070214,Foxj2_1-1|Sp1_3-1|Myf_3-1|NF-kappaB_3-1|Rfx_2-1|Gfi1_1-1|INSM1-1|Gsc-1|Mef2_5-1
ENSG00000137573,RORalpha1_2-1|Gbx1-1|Nkx2_9-1|Tcf_2-1|Hoxd8-1|Dbx2-1|Pou6f1_2-1|Hoxb13-1|Hoxb9-1|Hoxa9-1|CDP_2-1|HNF6-1|KROX-1|Sp1_3-1|Tal1beta-1|LXR_1-1|LXR_2-1|Otx2-1|NRSF_3-1|Tal1-1|Arid3a_2-2
ENSG00000152128,Hoxa5_3-1|STAT_12-1|Sp1_3-1|HNF4_8-1
ENSG00000100422,SF1-1
ENSG00000203326,
ENSG00000176715,
ENSG00000113262,Myf_3-1|Myf_2-1|Pitx3-1
ENSG00000168394,Klf7-1|Myf_3-1|SF1-1
ENSG00000197021,
ENSG00000171053,Mef2_5-1
ENSG00000103876,Hoxa5_2-1|Mef2_4-1|Sp1_3-2|Tal1beta-1
ENSG00000215262,STAT_9-2|Rfx_1-1|Err-alpha-1|NR4A2-1|Pou2f1_8-1
ENSG00000116691,NF-Y_3-2|Sp1_3-1
ENSG00000234284,Nrf-1_2-1|Sp4-1
ENSG00000196844,Zic_1-1|Zic_2-1|Hsf_1-2|Hoxa5_1-1
ENSG00000134574,RREB-1_1-1|YY1_2-1|Sp1_3-2|Sp4-2|Klf7-1|E2F_2-1|Arid3a_2-1
ENSG00000236027,Pbx-1_2-1|GCNF-1
ENSG00000108684,Isl2-1|Rfx_5-1|MIF-1-1|Rfx_3-1
ENSG00000237353,
ENSG00000085491,AP-1_1-1|AP-1_2-1|AP-1_3-1|Ets_2-1|GABP_1-1
ENSG00000129910,Klf7-1|Sp1_3-3|Sp4-1|CTCF-1|HEB-1
ENSG00000172478,NERF1a-1
ENSG00000183779,Arid3a_2-2|Sp1_3-4|Tcf_2-1|Tcf_1-1|Sp4-1|Egr_3-1
ENSG00000198331,Isx-2
ENSG00000196417,
ENSG00000170248,Hoxc9-1|Esr2-1|Stra13_2-1|Stra13_1-1|Ebox-1|Ehf-1|GABP_1-1
ENSG00000259495,Pou2f1_1-1|Gfi1_1-1|Octamer-1|CHX10-1|Foxd1_1-1|Foxa_2-1|LRH1-1|Egr_2-1|Nrf-2_1-1|Sp1_3-1
ENSG00000177932,
ENSG00000151532,
ENSG00000183154,Klf7-2|Sp1_3-3|CACD_2-1|Jundm2-2|E2F_5-1|Foxc1_1-1|Nkx6-1_3-1|AP-4_1-1|Elk1_1-1|PU.1_3-1|Hoxb9-1
ENSG00000054611,GABP_1-1|HNF4_5-2|PPARG_1-2|PPARG_3-2|HNF4_6-2|LF-A1-1|HNF4_8-2|INSM1-1|RXR::LXR-1
ENSG00000110060,RP58-1|GCNF-1|Crx_1-1|znf143-1|Tgif1_2-1|Tgif1_1-1|Nrf-1_2-2|STAT_9-1|NRSF_1-1|NRSF_2-1|NRSF_3-1|NF-Y_3-1|Arnt_1-1|KROX-1|Sp4-1
ENSG00000114544,
ENSG00000106701,HEB-1|LXR_3-1|Nrf-2_2-1|Nrf-1_2-1|Sp1_3-1|PPARG_3-1|Sp4-1|Mef2_5-2
ENSG00000182472,
ENSG00000198346,
ENSG00000120949,Bach2-1|AP-1_2-1|AP-1_3-1|Egr_3-1|Myc_6-1
ENSG00000087116,Sp4-3|NF-kappaB_1-2|NF-kappaB_2-1|KROX-1|Egr_3-1|RP58-1|Tal1-1|HEN1_1-1|Lmo2-complex_1-1|Elk1_2-1|Bach2-1|AP-1_2-1|AP-1_3-1
ENSG00000115884,GABP_2-1|GABP_1-1|Ehf-1|Tel2-1|STAT_9-1|STAT_5-1|STAT_14-1|Sp1_3-3|Klf7-1|Sp4-1|KROX-1
ENSG00000196427,
ENSG00000111224,Sp4-1|Klf7-2|Sp1_3-4
ENSG00000152492,
ENSG00000172379,LRH1-1|Egr_2-1|Nrf-2_1-1|Sp1_3-1|E2A_3-1|Myf_3-1
ENSG00000259803,
ENSG00000188997,Klf7-2|Sp1_3-5|Sp4-1|znf143-1|RREB-1_1-1
ENSG00000065717,
ENSG00000109832,GCNF-1|Crx_1-1|znf143-1|Tgif1_2-1|Tgif1_1-1|Nrf-1_2-2|STAT_9-1|NRSF_1-1|NRSF_2-1|NRSF_3-1|NF-Y_3-1|Arnt_1-1|KROX-1|Sp4-1
ENSG00000122585,OTX-1|RREB-1_1-1|KROX-2|Sp1_3-1|AP-4_3-1|HEB-1
ENSG00000268171,GCNF-1|Foxc1_1-1|Octamer-1|Foxa_2-1|Pou2f1_9-2
ENSG00000205336,HEB-1
ENSG00000156076,Arid3a_2-1|Octamer-1|OTX-1|CTCF-1|Sp4-1
ENSG00000170100,CTCF-1
ENSG00000226321,
ENSG00000163110,Mef2_4-1|KROX-1|Sp1_3-1|Ehf-1|Elk1_1-1|PU.1_3-2|Srf_4-1|Srf_3-2|Srf_2-1|RBP-Jkappa_2-1|Ets_4-1|FEV-1|NR4A2-1|HNF1_7-2
ENSG00000164051,HNF4_5-1|PPARG_1-1|RXR::LXR-1|PPARG_3-1|PPAR_3-1|HNF4_8-1|NF-Y_1-1|NF-Y_3-1
ENSG00000147475,Klf7-2|Sp1_3-3|CACD_2-1|Jundm2-2|E2F_5-1|Foxc1_1-1|Nkx6-1_3-1|AP-4_1-1|Elk1_1-1|PU.1_3-1
ENSG00000134452,
ENSG00000171222,
ENSG00000205076,Bach1-1|Bach2-1|RREB-1_1-1
ENSG00000134575,PPARG_3-2|CTCF-1|HNF4_8-1|GABP_2-1|Elk1_1-1|Elk1_2-1|GABP_3-1|GABP_1-1|YY1_5-1|YY1_3-1
ENSG00000178934,Bach2-1|Klf7-1
ENSG00000105926,Pou6f1_1-1|Hoxc9-1|OTX-1|Gfi1_1-1|Zfp161_3-1|Egr_2-1|Foxc1_1-1|RREB-1_1-1|RORalpha1_1-1|Nkx6-1_1-1
ENSG00000106692,
ENSG00000118369,Klf7-2|Sp1_3-5|Sp4-1|znf143-1|RREB-1_1-1
ENSG00000128050,E2F_6-2|Myc_3-1|Myc_6-2|AP-4_3-1|Klf7-1|Sp1_3-2|Nrf-1_2-1
ENSG00000181350,Tcf_2-1|RAR-1
ENSG00000186086,
ENSG00000268024,NERF1a-1|STAT_1-1|STAT_5-2|Ehf-1|Elf3-1|Tel2-1|STAT_12-2|HEN1_2-1
